SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season_type
42004,2546,0040400154,"MAY 02, 2005",DEN vs. SAS,L,46,8,19,0.421,0,0,0.0,12,14,0.857,3,4,7,5,0,0,2,4,28,-11,0,2546,Carmelo Anthony,Playoffs
42004,2546,0040400153,"APR 30, 2005",DEN vs. SAS,L,39,7,17,0.412,0,1,0.0,5,8,0.625,4,2,6,1,0,1,2,3,19,1,0,2546,Carmelo Anthony,Playoffs
42004,2546,0040400152,"APR 27, 2005",DEN @ SAS,L,26,5,14,0.357,0,0,0.0,0,0,0.0,1,3,4,1,2,0,3,5,10,-15,0,2546,Carmelo Anthony,Playoffs
42004,2546,0040400151,"APR 24, 2005",DEN @ SAS,W,31,6,14,0.429,0,0,0.0,2,2,1.0,5,1,6,1,0,0,3,5,14,3,0,2546,Carmelo Anthony,Playoffs
42004,2240,0040400204,"MAY 14, 2005",WAS vs. MIA,L,39,5,17,0.294,1,7,0.143,14,19,0.737,2,4,6,3,1,0,3,6,25,-4,0,2240,Gilbert Arenas,Playoffs
42004,2240,0040400203,"MAY 12, 2005",WAS vs. MIA,L,48,7,19,0.368,2,10,0.2,4,8,0.5,0,4,4,14,2,0,6,2,20,-7,0,2240,Gilbert Arenas,Playoffs
42004,2240,0040400202,"MAY 10, 2005",WAS @ MIA,L,47,9,19,0.474,3,9,0.333,7,10,0.7,0,1,1,5,2,0,4,3,28,-4,0,2240,Gilbert Arenas,Playoffs
42004,2240,0040400201,"MAY 08, 2005",WAS @ MIA,L,41,8,21,0.381,2,9,0.222,7,10,0.7,1,3,4,1,6,1,3,3,25,-10,0,2240,Gilbert Arenas,Playoffs
42004,2240,0040400136,"MAY 06, 2005",WAS vs. CHI,W,43,6,24,0.25,1,5,0.2,6,7,0.857,1,3,4,7,1,1,1,2,19,7,0,2240,Gilbert Arenas,Playoffs
42004,2240,0040400135,"MAY 04, 2005",WAS @ CHI,W,48,5,14,0.357,0,6,0.0,6,9,0.667,0,6,6,8,1,0,4,2,16,2,0,2240,Gilbert Arenas,Playoffs
