SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season_type,TEAM_ABBREVIATION,TEAM_ID
22004,949,20401228,"APR 20, 2005",POR vs. LAL,W,27,5,9,0.556,0,0,0.0,1,1,1.0,1,1,2,1,0,0,1,3,11,-10,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401216,"APR 19, 2005",POR @ DEN,L,14,4,10,0.4,0,1,0.0,1,1,1.0,1,0,1,1,1,0,1,2,9,6,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401200,"APR 17, 2005",POR vs. UTA,W,28,8,11,0.727,1,1,1.0,3,4,0.75,1,3,4,3,2,1,0,2,20,7,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401183,"APR 15, 2005",POR @ GSW,L,41,6,13,0.462,1,4,0.25,4,5,0.8,5,5,10,6,1,0,2,1,17,-9,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401172,"APR 14, 2005",POR vs. DAL,L,36,9,10,0.9,0,0,0.0,1,1,1.0,2,8,10,3,1,0,2,2,19,-10,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401157,"APR 12, 2005",POR @ SAS,L,27,5,11,0.455,1,1,1.0,0,1,0.0,3,7,10,3,0,1,0,6,11,1,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401143,"APR 10, 2005",POR @ NOK,W,41,10,17,0.588,0,2,0.0,5,6,0.833,3,7,10,2,0,0,2,2,25,15,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401128,"APR 08, 2005",POR vs. SAC,L,38,10,20,0.5,1,2,0.5,2,3,0.667,3,10,13,1,3,0,5,4,23,-15,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401115,"APR 06, 2005",POR vs. GSW,L,43,9,14,0.643,0,0,0.0,3,3,1.0,1,6,7,6,1,1,4,3,21,-1,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
22004,949,20401102,"APR 05, 2005",POR @ UTA,L,30,2,7,0.286,0,0,0.0,2,3,0.667,2,4,6,2,0,0,5,2,6,-15,0,949,Shareef Abdur-Rahim,Regular Season,POR,1610612757.0
