PERSON_ID,FIRST_NAME,LAST_NAME,TEAM,DESCRIPTION,ALL_NBA_TEAM_NUMBER,SEASON,MONTH,WEEK,CONFERENCE,TYPE,SUBTYPE1,SUBTYPE2,SUBTYPE3,player_id,player_name,season
1495,Tim,Duncan,,NBA All-Star,,2005-06,,,,Award,All-Star,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,,NBA All-Star,,2006-07,,,,Award,All-Star,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,,NBA All-Star,,2007-08,,,,Award,All-Star,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,,NBA All-Star,,2008-09,,,,Award,All-Star,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,,NBA All-Star,,2009-10,,,,Award,All-Star,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,,NBA All-Star,,2010-11,,,,Award,All-Star,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,,NBA All-Star,,2012-13,,,,Award,All-Star,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,,NBA All-Star,,2014-15,,,,Award,All-Star,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,San Antonio Spurs,NBA Champion,,1998-99,,,,Award,Champion,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,San Antonio Spurs,NBA Champion,,2002-03,,,,Award,Champion,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,San Antonio Spurs,NBA Champion,,2004-05,,,,Award,Champion,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,San Antonio Spurs,NBA Champion,,2006-07,,,,Award,Champion,,,1495,Tim Duncan,2001-02
1495,Tim,Duncan,San Antonio Spurs,NBA Champion,,2013-14,,,,Award,Champion,,,1495,Tim Duncan,2001-02
121,Patrick,Ewing,New York Knicks,All-Defensive Team,2,1987-88,,,1610612752,Award,Kia Motors,KIADT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-Defensive Team,2,1988-89,,,1610612752,Award,Kia Motors,KIADT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-Defensive Team,2,1991-92,,,1610612752,Award,Kia Motors,KIADT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-NBA,2,1987-88,,,1610612752,Award,Kia Motors,KIANT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-NBA,2,1988-89,,,1610612752,Award,Kia Motors,KIANT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-NBA,1,1989-90,,,1610612752,Award,Kia Motors,KIANT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-NBA,2,1990-91,,,1610612752,Award,Kia Motors,KIANT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-NBA,2,1991-92,,,1610612752,Award,Kia Motors,KIANT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-NBA,2,1992-93,,,1610612752,Award,Kia Motors,KIANT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-NBA,2,1996-97,,,1610612752,Award,Kia Motors,KIANT,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,All-Rookie Team,1,1985-86,,,1610612752,Award,Kia Motors,KIART,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,Hall of Fame Inductee,,2008,,,,Award,Hall of Fame,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1988-89,04/01/1989,,,Award,Kia Motors,KIPMO,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1989-90,11/01/1989,,,Award,Kia Motors,KIPMO,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1992-93,03/01/1993,,,Award,Kia Motors,KIPMO,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1993-94,01/01/1994,,,Award,Kia Motors,KIPMO,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Month,,1994-95,01/01/1995,,,Award,Kia Motors,KIPMO,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1985-86,,1985-11-17T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1986-87,,1986-12-28T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1988-89,,1988-11-27T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1988-89,,1989-02-26T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1989-90,,1989-12-03T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1991-92,,1992-01-05T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1992-93,,1992-12-20T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1992-93,,1993-01-24T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1992-93,,1993-03-21T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1993-94,,1994-01-16T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1994-95,,1995-01-22T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Player of the Week,,1996-97,,1997-03-09T00:00:00,,Award,Kia Motors,KIPWK,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Month,,1985-86,01/01/1986,,,Award,Kia Motors,KIRMO,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Month,,1985-86,11/01/1985,,,Award,Kia Motors,KIRMO,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Rookie of the Year,,1985-86,,,,Award,Kia Motors,KIROY,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,New York Knicks,NBA Sporting News Rookie of the Year,,1985-86,,,,Award,Sporting News,SNROY,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,USA,Olympic Gold Medal,,1984,,,,Award,Olympic,Gold,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,USA,Olympic Gold Medal,,1992,,,,Award,Olympic,Gold,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1987-88,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1988-89,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1989-90,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1990-91,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1991-92,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1992-93,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1993-94,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1994-95,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1995-96,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1985-86,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
121,Patrick,Ewing,,NBA All-Star,,1996-97,,,,Award,All-Star,,,121,Patrick Ewing,2001-02
198,Danny,Ferry,San Antonio Spurs,NBA Champion,,2002-03,,,,Award,Champion,,,198,Danny Ferry,2001-02
714,Michael,Finley,Phoenix Suns,All-Rookie Team,1,1995-96,,,1610612756,Award,Kia Motors,KIART,,714,Michael Finley,2001-02
714,Michael,Finley,Dallas Mavericks,NBA Player of the Month,,2002-03,11/01/2002,,West,Award,Kia Motors,KIPMO,,714,Michael Finley,2001-02
714,Michael,Finley,Dallas Mavericks,NBA Player of the Week,,1999-00,,2000-02-07T00:00:00,,Award,Kia Motors,KIPWK,,714,Michael Finley,2001-02
714,Michael,Finley,Dallas Mavericks,NBA Player of the Week,,2003-04,,2004-01-18T00:00:00,East,Award,Kia Motors,KIPWK,,714,Michael Finley,2001-02
714,Michael,Finley,,NBA All-Star,,1999-00,,,,Award,All-Star,,,714,Michael Finley,2001-02
714,Michael,Finley,,NBA All-Star,,2000-01,,,,Award,All-Star,,,714,Michael Finley,2001-02
714,Michael,Finley,San Antonio Spurs,NBA Champion,,2006-07,,,,Award,Champion,,,714,Michael Finley,2001-02
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,1999-00,,,,Award,Champion,,,965,Derek Fisher,2001-02
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,2000-01,,,,Award,Champion,,,965,Derek Fisher,2001-02
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,,965,Derek Fisher,2001-02
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,,965,Derek Fisher,2001-02
965,Derek,Fisher,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,,965,Derek Fisher,2001-02
2033,Marcus,Fizer,Chicago Bulls,All-Rookie Team,2,2000-01,,,1610612741,Award,Kia Motors,KIART,,2033,Marcus Fizer,2001-02
296,Rick,Fox,Boston Celtics,All-Rookie Team,2,1991-92,,,1610612738,Award,Kia Motors,KIART,,296,Rick Fox,2001-02
296,Rick,Fox,Los Angeles Lakers,NBA Champion,,1999-00,,,,Award,Champion,,,296,Rick Fox,2001-02
296,Rick,Fox,Los Angeles Lakers,NBA Champion,,2000-01,,,,Award,Champion,,,296,Rick Fox,2001-02
296,Rick,Fox,Los Angeles Lakers,NBA Champion,,2001-02,,,,Award,Champion,,,296,Rick Fox,2001-02
1883,Steve,Francis,Houston Rockets,All-Rookie Team,1,1999-00,,,1610612745,Award,Kia Motors,KIART,,1883,Steve Francis,2001-02
1883,Steve,Francis,Houston Rockets,NBA Player of the Week,,1999-00,,2000-01-24T00:00:00,,Award,Kia Motors,KIPWK,,1883,Steve Francis,2001-02
1883,Steve,Francis,Houston Rockets,NBA Player of the Week,,2000-01,,2001-01-14T00:00:00,,Award,Kia Motors,KIPWK,,1883,Steve Francis,2001-02
1883,Steve,Francis,Houston Rockets,NBA Player of the Week,,2002-03,,2003-01-19T00:00:00,West,Award,Kia Motors,KIPWK,,1883,Steve Francis,2001-02
1883,Steve,Francis,Houston Rockets,NBA Player of the Week,,2002-03,,2003-03-16T00:00:00,West,Award,Kia Motors,KIPWK,,1883,Steve Francis,2001-02
1883,Steve,Francis,Houston Rockets,NBA Rookie of the Month,,1999-00,03/01/2000,,,Award,Kia Motors,KIRMO,,1883,Steve Francis,2001-02
1883,Steve,Francis,Houston Rockets,NBA Rookie of the Month,,1999-00,04/01/2000,,,Award,Kia Motors,KIRMO,,1883,Steve Francis,2001-02
1883,Steve,Francis,Houston Rockets,NBA Rookie of the Month,,1999-00,12/01/1999,,,Award,Kia Motors,KIRMO,,1883,Steve Francis,2001-02
1883,Steve,Francis,Houston Rockets,NBA Rookie of the Year,,1999-00,,,,Award,Kia Motors,KIROY,,1883,Steve Francis,2001-02
1883,Steve,Francis,,NBA All-Star,,2001-02,,,,Award,All-Star,,,1883,Steve Francis,2001-02
1883,Steve,Francis,,NBA All-Star,,2002-03,,,,Award,All-Star,,,1883,Steve Francis,2001-02
1883,Steve,Francis,,NBA All-Star,,2003-04,,,,Award,All-Star,,,1883,Steve Francis,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Defensive Team,1,1999-00,,,1610612750,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Defensive Team,1,2000-01,,,1610612750,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Defensive Team,1,2001-02,,,1610612750,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Defensive Team,1,2002-03,,,1610612750,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Defensive Team,1,2003-04,,,1610612750,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Defensive Team,1,2004-05,,,1610612750,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Defensive Team,2,2005-06,,,1610612750,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Defensive Team,2,2006-07,,,1610612750,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,All-Defensive Team,1,2007-08,,,1610612738,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,All-Defensive Team,1,2008-09,,,1610612738,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,All-Defensive Team,1,2010-11,,,1610612738,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,All-Defensive Team,2,2011-12,,,1610612738,Award,Kia Motors,KIADT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-NBA,3,1998-99,,,1610612750,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-NBA,1,1999-00,,,1610612750,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-NBA,2,2000-01,,,1610612750,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-NBA,2,2001-02,,,1610612750,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-NBA,1,2002-03,,,1610612750,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-NBA,1,2003-04,,,1610612750,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-NBA,2,2004-05,,,1610612750,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-NBA,3,2006-07,,,1610612750,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,All-NBA,1,2007-08,,,1610612738,Award,Kia Motors,KIANT,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,All-Rookie Team,2,1995-96,,,1610612750,Award,Kia Motors,KIART,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,J. Walter Kennedy Citizenship,,2005-06,,,,Award,Kia Motors,KIWKC,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA All-Star Most Valuable Player,,2002-03,,,,Award,Kia Motors,KAMVP,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,NBA Defensive Player of the Year,,2007-08,,,,Award,Kia Motors,KDPYR,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Most Valuable Player,,2003-04,,,,Award,Kia Motors,KIMVP,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,1999-00,01/01/2000,,,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,2001-02,02/01/2002,,West,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,2002-03,02/01/2003,,West,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,2002-03,04/01/2003,,West,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,2003-04,01/01/2004,,West,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,2003-04,02/01/2004,,West,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,2003-04,04/01/2004,,West,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,2003-04,12/01/2003,,West,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Month,,2004-05,03/01/2005,,West,Award,Kia Motors,KIPMO,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,1998-99,,1999-04-04T00:00:00,,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,1999-00,,1999-11-14T00:00:00,,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,1999-00,,1999-12-27T00:00:00,,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,1999-00,,2000-03-27T00:00:00,,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2000-01,,2000-11-19T00:00:00,,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2001-02,,2001-11-18T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2001-02,,2002-01-13T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2002-03,,2002-11-24T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2003-04,,2003-11-23T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2003-04,,2003-12-21T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2003-04,,2004-01-25T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2003-04,,2004-02-01T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2004-05,,2004-11-07T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2005-06,,2006-01-15T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Player of the Week,,2006-07,,2007-01-07T00:00:00,West,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,NBA Player of the Week,,2007-08,,2007-11-11T00:00:00,East,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,NBA Player of the Week,,2007-08,,2008-03-23T00:00:00,East,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,NBA Player of the Week,,2007-08,,2008-04-13T00:00:00,East,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,NBA Player of the Week,,2009-10,,2009-12-07T00:00:00,East,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,NBA Player of the Week,,2011-12,,2012-04-09T00:00:00,East,Award,Kia Motors,KIPWK,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Minnesota Timberwolves,NBA Sporting News Most Valuable Player of the Year,,2003-04,,,,Award,Sporting News,SNMVP,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,USA,Olympic Gold Medal,,2000,,,,Award,Olympic,Gold,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2007-08,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2008-09,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2009-10,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2010-11,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2012-13,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,1996-97,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,1997-98,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,1999-00,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2000-01,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2001-02,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2002-03,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2003-04,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2004-05,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2005-06,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,,NBA All-Star,,2006-07,,,,Award,All-Star,,,708,Kevin Garnett,2001-02
708,Kevin,Garnett,Boston Celtics,NBA Champion,,2007-08,,,,Award,Champion,,,708,Kevin Garnett,2001-02
2200, Pau,Gasol,,Olympic Bronze Medal,,2016,,,,Award,Olympic,Bronze,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,All-NBA,3,2008-09,,,1610612747,Award,Kia Motors,KIANT,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,All-NBA,3,2009-10,,,1610612747,Award,Kia Motors,KIANT,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,All-NBA,2,2010-11,,,1610612747,Award,Kia Motors,KIANT,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Chicago Bulls,All-NBA,2,2014-15,,,1610612741,Award,Kia Motors,KIANT,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Memphis Grizzlies,All-Rookie Team,1,2001-02,,,1610612763,Award,Kia Motors,KIART,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,J. Walter Kennedy Citizenship,,2011-12,,,,Award,Kia Motors,KIWKC,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,NBA Player of the Month,,2008-09,02/01/2009,,West,Award,Kia Motors,KIPMO,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Memphis Grizzlies,NBA Player of the Week,,2004-05,,2005-01-02T00:00:00,West,Award,Kia Motors,KIPWK,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Memphis Grizzlies,NBA Player of the Week,,2005-06,,2006-03-05T00:00:00,West,Award,Kia Motors,KIPWK,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Memphis Grizzlies,NBA Player of the Week,,2005-06,,2006-03-26T00:00:00,West,Award,Kia Motors,KIPWK,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-02-09T00:00:00,West,Award,Kia Motors,KIPWK,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,NBA Player of the Week,,2008-09,,2009-02-23T00:00:00,West,Award,Kia Motors,KIPWK,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,NBA Player of the Week,,2009-10,,2010-03-22T00:00:00,West,Award,Kia Motors,KIPWK,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,NBA Player of the Week,,2010-11,,2010-11-01T00:00:00,West,Award,Kia Motors,KIPWK,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Memphis Grizzlies,NBA Rookie of the Month,,2001-02,01/01/2002,,West,Award,Kia Motors,KIRMO,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Memphis Grizzlies,NBA Rookie of the Month,,2001-02,03/01/2002,,West,Award,Kia Motors,KIRMO,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Memphis Grizzlies,NBA Rookie of the Month,,2001-02,11/01/2001,,West,Award,Kia Motors,KIRMO,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Memphis Grizzlies,NBA Rookie of the Year,,2001-02,,,,Award,Kia Motors,KIROY,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Spain,Olympic Appearance,,2004,,,,Award,Olympic,Appearance,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Spain,Olympic Silver Medal,,2008,,,,Award,Olympic,Silver,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Spain,Olympic Silver Medal,,2012,,,,Award,Olympic,Silver,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,,NBA All-Star,,2014-15,,,,Award,All-Star,,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,,NBA All-Star,,2015-16,,,,Award,All-Star,,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,,NBA All-Star,,2005-06,,,,Award,All-Star,,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,,NBA All-Star,,2008-09,,,,Award,All-Star,,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,,NBA All-Star,,2009-10,,,,Award,All-Star,,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,,NBA All-Star,,2010-11,,,,Award,All-Star,,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,NBA Champion,,2008-09,,,,Award,Champion,,,2200,Pau Gasol,2001-02
2200,Pau,Gasol,Los Angeles Lakers,NBA Champion,,2009-10,,,,Award,Champion,,,2200,Pau Gasol,2001-02
