SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season_type
42001,278,0040100202,"MAY 07, 2002",CHH @ NJN,L,16,2,6,0.333,0,0,0.0,3,4,0.75,1,2,3,1,0,0,3,1,7,-8,0,278,Stacey Augmon,Playoffs
42001,278,0040100201,"MAY 05, 2002",CHH @ NJN,L,22,2,7,0.286,0,0,0.0,2,2,1.0,1,5,6,2,3,0,3,2,6,0,0,278,Stacey Augmon,Playoffs
42001,278,0040100134,"APR 30, 2002",CHH @ ORL,W,20,5,9,0.556,0,0,0.0,3,3,1.0,1,2,3,1,2,0,2,6,13,11,0,278,Stacey Augmon,Playoffs
42001,278,0040100133,"APR 27, 2002",CHH @ ORL,W,35,3,7,0.429,0,0,0.0,3,4,0.75,1,5,6,5,3,0,2,5,9,33,0,278,Stacey Augmon,Playoffs
42001,278,0040100132,"APR 23, 2002",CHH vs. ORL,L,20,1,3,0.333,0,0,0.0,3,4,0.75,1,2,3,1,1,1,1,2,5,-14,0,278,Stacey Augmon,Playoffs
42001,278,0040100131,"APR 20, 2002",CHH vs. ORL,W,11,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,1,0,0,0,1,0,-1,0,278,Stacey Augmon,Playoffs
42001,452,0040100155,"MAY 03, 2002",SEA @ SAS,L,29,4,9,0.444,1,1,1.0,0,0,0.0,2,0,2,0,1,1,1,5,9,-19,0,452,Vin Baker,Playoffs
42001,452,0040100154,"MAY 01, 2002",SEA vs. SAS,W,31,3,7,0.429,0,0,0.0,4,4,1.0,2,3,5,0,1,2,1,4,10,8,0,452,Vin Baker,Playoffs
42001,452,0040100153,"APR 27, 2002",SEA vs. SAS,L,31,5,14,0.357,0,0,0.0,0,0,0.0,1,0,1,1,0,2,0,5,10,-10,0,452,Vin Baker,Playoffs
42001,452,0040100152,"APR 22, 2002",SEA @ SAS,W,26,7,12,0.583,0,0,0.0,1,2,0.5,4,6,10,1,0,1,1,6,15,-2,0,452,Vin Baker,Playoffs
42001,452,0040100151,"APR 20, 2002",SEA @ SAS,L,27,10,16,0.625,0,0,0.0,2,3,0.667,2,5,7,2,1,0,1,3,22,-22,0,452,Vin Baker,Playoffs
42001,344,0040100214,"MAY 12, 2002",DET @ BOS,L,1,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,2,0,344,Dana Barros,Playoffs
42001,344,0040100114,"APR 29, 2002",DET @ TOR,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,344,Dana Barros,Playoffs
42001,344,0040100113,"APR 27, 2002",DET @ TOR,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,344,Dana Barros,Playoffs
42001,344,0040100111,"APR 21, 2002",DET vs. TOR,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-3,0,344,Dana Barros,Playoffs
42001,699,0040100155,"MAY 03, 2002",SEA @ SAS,L,32,4,8,0.5,4,6,0.667,0,0,0.0,1,5,6,2,0,1,2,1,12,-18,0,699,Brent Barry,Playoffs
42001,699,0040100154,"MAY 01, 2002",SEA vs. SAS,W,29,1,3,0.333,1,3,0.333,0,0,0.0,0,5,5,2,1,3,2,4,3,3,0,699,Brent Barry,Playoffs
42001,699,0040100153,"APR 27, 2002",SEA vs. SAS,L,31,3,12,0.25,1,3,0.333,0,0,0.0,3,5,8,4,1,0,1,1,7,-20,0,699,Brent Barry,Playoffs
42001,699,0040100152,"APR 22, 2002",SEA @ SAS,W,29,2,4,0.5,1,2,0.5,4,4,1.0,2,2,4,4,1,0,3,2,9,-1,0,699,Brent Barry,Playoffs
42001,699,0040100151,"APR 20, 2002",SEA @ SAS,L,29,4,7,0.571,0,2,0.0,0,0,0.0,0,0,0,2,0,0,1,4,8,-17,0,699,Brent Barry,Playoffs
42001,468,0040100215,"MAY 14, 2002",DET vs. BOS,L,22,3,7,0.429,1,4,0.25,2,3,0.667,0,2,2,4,0,0,2,3,9,3,0,468,Jon Barry,Playoffs
42001,468,0040100214,"MAY 12, 2002",DET @ BOS,L,11,3,4,0.75,2,3,0.667,0,0,0.0,0,1,1,0,0,1,0,2,8,-3,0,468,Jon Barry,Playoffs
42001,468,0040100213,"MAY 10, 2002",DET @ BOS,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,-2,0,468,Jon Barry,Playoffs
42001,468,0040100212,"MAY 08, 2002",DET vs. BOS,L,17,2,5,0.4,2,3,0.667,0,0,0.0,0,2,2,3,1,0,0,1,6,-1,0,468,Jon Barry,Playoffs
42001,468,0040100211,"MAY 05, 2002",DET vs. BOS,W,15,1,4,0.25,1,4,0.25,0,1,0.0,0,2,2,4,0,0,2,0,3,5,0,468,Jon Barry,Playoffs
42001,468,0040100115,"MAY 02, 2002",DET vs. TOR,W,21,5,9,0.556,2,5,0.4,0,0,0.0,1,2,3,3,1,0,3,1,12,4,0,468,Jon Barry,Playoffs
42001,468,0040100114,"APR 29, 2002",DET @ TOR,L,22,4,8,0.5,3,5,0.6,1,2,0.5,1,1,2,1,2,0,4,5,12,-6,0,468,Jon Barry,Playoffs
42001,468,0040100113,"APR 27, 2002",DET @ TOR,L,22,3,7,0.429,2,4,0.5,0,0,0.0,0,4,4,3,0,0,4,2,8,0,0,468,Jon Barry,Playoffs
42001,468,0040100112,"APR 24, 2002",DET vs. TOR,W,24,4,8,0.5,3,5,0.6,2,2,1.0,1,1,2,2,1,0,1,0,13,2,0,468,Jon Barry,Playoffs
42001,468,0040100111,"APR 21, 2002",DET vs. TOR,W,20,4,8,0.5,1,4,0.25,0,0,0.0,1,1,2,1,0,0,1,0,9,-5,0,468,Jon Barry,Playoffs
42001,1499,0040100306,"MAY 31, 2002",BOS vs. NJN,L,22,0,1,0.0,0,0,0.0,0,2,0.0,4,2,6,1,1,0,2,2,0,-11,0,1499,Tony Battie,Playoffs
42001,1499,0040100305,"MAY 29, 2002",BOS @ NJN,L,31,3,5,0.6,0,0,0.0,2,4,0.5,6,5,11,1,0,3,3,5,8,-3,0,1499,Tony Battie,Playoffs
42001,1499,0040100304,"MAY 27, 2002",BOS vs. NJN,L,31,3,4,0.75,0,0,0.0,0,0,0.0,2,7,9,2,0,2,0,5,6,-14,0,1499,Tony Battie,Playoffs
42001,1499,0040100303,"MAY 25, 2002",BOS vs. NJN,W,29,2,8,0.25,0,0,0.0,2,2,1.0,3,6,9,0,1,1,0,3,6,0,0,1499,Tony Battie,Playoffs
42001,1499,0040100302,"MAY 21, 2002",BOS @ NJN,W,26,4,9,0.444,0,0,0.0,0,2,0.0,7,5,12,0,0,5,1,4,8,13,0,1499,Tony Battie,Playoffs
42001,1499,0040100301,"MAY 19, 2002",BOS @ NJN,L,32,2,6,0.333,0,0,0.0,2,2,1.0,4,7,11,1,2,4,1,4,6,1,0,1499,Tony Battie,Playoffs
42001,1499,0040100215,"MAY 14, 2002",BOS @ DET,W,38,5,8,0.625,0,0,0.0,0,0,0.0,2,7,9,0,0,3,0,3,10,6,0,1499,Tony Battie,Playoffs
42001,1499,0040100214,"MAY 12, 2002",BOS vs. DET,W,37,2,5,0.4,0,0,0.0,1,2,0.5,1,6,7,2,0,2,0,2,5,11,0,1499,Tony Battie,Playoffs
42001,1499,0040100213,"MAY 10, 2002",BOS vs. DET,W,33,5,8,0.625,0,0,0.0,1,2,0.5,5,5,10,0,1,2,1,6,11,3,0,1499,Tony Battie,Playoffs
42001,1499,0040100212,"MAY 08, 2002",BOS @ DET,W,31,3,6,0.5,0,0,0.0,0,0,0.0,2,9,11,0,0,0,2,2,6,1,0,1499,Tony Battie,Playoffs
42001,1499,0040100211,"MAY 05, 2002",BOS @ DET,L,22,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,1,2,0,0,2,0,-12,0,1499,Tony Battie,Playoffs
42001,1499,0040100125,"MAY 03, 2002",BOS vs. PHI,W,16,0,3,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,1,0,4,0,4,0,1499,Tony Battie,Playoffs
42001,1499,0040100124,"MAY 01, 2002",BOS @ PHI,L,22,2,3,0.667,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,3,4,-1,0,1499,Tony Battie,Playoffs
42001,1499,0040100123,"APR 28, 2002",BOS @ PHI,L,18,4,7,0.571,0,0,0.0,1,1,1.0,1,2,3,1,1,3,0,3,9,-13,0,1499,Tony Battie,Playoffs
42001,1499,0040100122,"APR 25, 2002",BOS vs. PHI,W,32,5,5,1.0,0,0,0.0,2,2,1.0,0,6,6,1,0,3,1,2,12,-2,0,1499,Tony Battie,Playoffs
42001,1499,0040100121,"APR 21, 2002",BOS vs. PHI,W,22,2,6,0.333,0,0,0.0,2,2,1.0,0,7,7,1,1,1,0,1,6,21,0,1499,Tony Battie,Playoffs
42001,1952,0040100125,"MAY 03, 2002",PHI @ BOS,L,4,1,3,0.333,0,2,0.0,0,0,0.0,1,0,1,0,0,0,0,0,2,-6,0,1952,Raja Bell,Playoffs
42001,1952,0040100123,"APR 28, 2002",PHI vs. BOS,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1952,Raja Bell,Playoffs
42001,1952,0040100121,"APR 21, 2002",PHI @ BOS,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,0,1952,Raja Bell,Playoffs
42001,1886,0040100105,"MAY 02, 2002",IND @ NJN,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-1,0,1886,Jonathan Bender,Playoffs
42001,1886,0040100104,"APR 30, 2002",IND vs. NJN,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,2,0,1,0,-6,0,1886,Jonathan Bender,Playoffs
42001,1886,0040100103,"APR 26, 2002",IND vs. NJN,L,16,1,2,0.5,0,0,0.0,0,0,0.0,0,2,2,1,1,0,1,1,2,4,0,1886,Jonathan Bender,Playoffs
42001,1886,0040100102,"APR 22, 2002",IND @ NJN,L,15,2,3,0.667,0,1,0.0,0,0,0.0,0,2,2,0,0,1,1,1,4,-2,0,1886,Jonathan Bender,Playoffs
42001,1886,0040100101,"APR 20, 2002",IND @ NJN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,1,0,-6,0,1886,Jonathan Bender,Playoffs
42001,1710,0040100317,"JUN 02, 2002",SAC vs. LAL,L,48,11,25,0.44,1,5,0.2,6,8,0.75,3,2,5,4,1,0,2,5,29,-13,0,1710,Mike Bibby,Playoffs
42001,1710,0040100316,"MAY 31, 2002",SAC @ LAL,L,41,7,20,0.35,2,6,0.333,7,8,0.875,1,3,4,3,2,0,2,1,23,-9,0,1710,Mike Bibby,Playoffs
42001,1710,0040100315,"MAY 28, 2002",SAC vs. LAL,W,43,9,17,0.529,1,4,0.25,4,6,0.667,0,4,4,2,3,0,1,2,23,-4,0,1710,Mike Bibby,Playoffs
42001,1710,0040100314,"MAY 26, 2002",SAC @ LAL,L,46,9,16,0.563,1,2,0.5,2,4,0.5,0,3,3,4,3,1,3,2,21,4,0,1710,Mike Bibby,Playoffs
42001,1710,0040100313,"MAY 24, 2002",SAC @ LAL,W,46,8,14,0.571,2,5,0.4,6,9,0.667,1,3,4,5,1,0,4,1,24,11,0,1710,Mike Bibby,Playoffs
42001,1710,0040100312,"MAY 20, 2002",SAC vs. LAL,W,44,6,15,0.4,2,3,0.667,6,8,0.75,2,1,3,8,1,0,2,1,20,7,0,1710,Mike Bibby,Playoffs
42001,1710,0040100311,"MAY 18, 2002",SAC vs. LAL,L,45,7,21,0.333,0,1,0.0,5,5,1.0,0,2,2,5,3,0,3,2,19,-9,0,1710,Mike Bibby,Playoffs
42001,1710,0040100225,"MAY 13, 2002",SAC vs. DAL,W,44,8,17,0.471,1,3,0.333,6,6,1.0,1,2,3,6,0,0,1,2,23,11,0,1710,Mike Bibby,Playoffs
42001,1710,0040100224,"MAY 11, 2002",SAC @ DAL,W,44,9,20,0.45,2,7,0.286,4,4,1.0,1,5,6,4,1,0,2,0,24,-4,0,1710,Mike Bibby,Playoffs
42001,1710,0040100223,"MAY 09, 2002",SAC @ DAL,W,46,10,17,0.588,5,5,1.0,4,4,1.0,0,4,4,9,0,0,3,3,29,14,0,1710,Mike Bibby,Playoffs
42001,1710,0040100222,"MAY 06, 2002",SAC vs. DAL,L,39,8,20,0.4,4,8,0.5,2,2,1.0,0,2,2,7,1,1,1,2,22,-2,0,1710,Mike Bibby,Playoffs
42001,1710,0040100221,"MAY 04, 2002",SAC vs. DAL,W,38,4,12,0.333,1,1,1.0,2,2,1.0,1,2,3,8,3,0,3,2,11,18,0,1710,Mike Bibby,Playoffs
42001,1710,0040100144,"APR 29, 2002",SAC @ UTA,W,34,2,9,0.222,0,0,0.0,1,2,0.5,1,3,4,2,0,0,0,0,5,1,0,1710,Mike Bibby,Playoffs
42001,1710,0040100143,"APR 27, 2002",SAC @ UTA,W,40,8,17,0.471,1,4,0.25,9,9,1.0,0,5,5,5,3,0,3,2,26,6,0,1710,Mike Bibby,Playoffs
42001,1710,0040100142,"APR 23, 2002",SAC vs. UTA,L,26,2,7,0.286,0,2,0.0,1,1,1.0,2,2,4,2,1,1,3,3,5,-14,0,1710,Mike Bibby,Playoffs
42001,1710,0040100141,"APR 20, 2002",SAC vs. UTA,W,37,6,10,0.6,2,3,0.667,6,8,0.75,1,3,4,6,0,0,4,2,20,21,0,1710,Mike Bibby,Playoffs
42001,1497,0040100173,"APR 28, 2002",MIN vs. DAL,L,44,5,16,0.313,2,6,0.333,4,7,0.571,0,6,6,4,1,0,3,5,16,3,0,1497,Chauncey Billups,Playoffs
42001,1497,0040100172,"APR 24, 2002",MIN @ DAL,L,46,10,19,0.526,3,4,0.75,2,4,0.5,0,3,3,4,1,1,2,3,25,-8,0,1497,Chauncey Billups,Playoffs
42001,1497,0040100171,"APR 21, 2002",MIN @ DAL,L,44,8,16,0.5,1,5,0.2,8,9,0.889,1,5,6,9,1,0,4,6,25,5,0,1497,Chauncey Billups,Playoffs
42001,916,0040100125,"MAY 03, 2002",PHI @ BOS,L,21,0,2,0.0,0,0,0.0,2,2,1.0,4,1,5,2,0,0,2,3,2,-15,0,916,Corie Blount,Playoffs
42001,916,0040100124,"MAY 01, 2002",PHI vs. BOS,W,16,1,3,0.333,0,0,0.0,1,2,0.5,2,1,3,0,0,2,0,0,3,5,0,916,Corie Blount,Playoffs
42001,916,0040100123,"APR 28, 2002",PHI vs. BOS,W,23,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,2,2,-6,0,916,Corie Blount,Playoffs
42001,916,0040100122,"APR 25, 2002",PHI @ BOS,L,18,0,1,0.0,0,0,0.0,0,0,0.0,3,1,4,0,1,0,2,3,0,-5,0,916,Corie Blount,Playoffs
42001,916,0040100121,"APR 21, 2002",PHI @ BOS,L,10,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-12,0,916,Corie Blount,Playoffs
42001,1548,0040100302,"MAY 21, 2002",BOS @ NJN,W,8,0,0,0.0,0,0,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,1,0,1548,Mark Blount,Playoffs
42001,1548,0040100301,"MAY 19, 2002",BOS @ NJN,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,1,0,1,0,-1,0,1548,Mark Blount,Playoffs
42001,1548,0040100125,"MAY 03, 2002",BOS vs. PHI,W,17,2,3,0.667,0,0,0.0,0,0,0.0,3,3,6,0,1,1,1,3,4,9,0,1548,Mark Blount,Playoffs
42001,1548,0040100124,"MAY 01, 2002",BOS @ PHI,L,9,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,2,0,-5,0,1548,Mark Blount,Playoffs
42001,2214,0040100111,"APR 21, 2002",TOR @ DET,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,1,0,2214,Michael Bradley,Playoffs
42001,762,0040100225,"MAY 13, 2002",DAL @ SAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,0,762,Shawn Bradley,Playoffs
42001,762,0040100224,"MAY 11, 2002",DAL vs. SAC,L,5,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,0,3,0,1,0,762,Shawn Bradley,Playoffs
42001,762,0040100223,"MAY 09, 2002",DAL vs. SAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,-5,0,762,Shawn Bradley,Playoffs
42001,762,0040100222,"MAY 06, 2002",DAL @ SAC,W,4,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,1,2,0,0,762,Shawn Bradley,Playoffs
42001,762,0040100221,"MAY 04, 2002",DAL @ SAC,L,4,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,4,0,762,Shawn Bradley,Playoffs
42001,762,0040100173,"APR 28, 2002",DAL @ MIN,W,7,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,0,2,-15,0,762,Shawn Bradley,Playoffs
42001,762,0040100172,"APR 24, 2002",DAL vs. MIN,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,1,0,762,Shawn Bradley,Playoffs
42001,2249,0040100104,"APR 30, 2002",IND vs. NJN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,2,0,0,0,2249,Jamison Brewer,Playoffs
42001,2249,0040100102,"APR 22, 2002",IND @ NJN,L,4,0,2,0.0,0,0,0.0,1,2,0.5,2,1,3,1,0,0,0,1,1,2,0,2249,Jamison Brewer,Playoffs
42001,359,0040100221,"MAY 04, 2002",SAC vs. DAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,4,0,359,Chucky Brown,Playoffs
42001,2208,0040100214,"MAY 12, 2002",BOS vs. DET,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,0,2208,Kedrick Brown,Playoffs
42001,2208,0040100125,"MAY 03, 2002",BOS vs. PHI,W,2,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,1,0,0,5,0,0,2208,Kedrick Brown,Playoffs
42001,136,0040100205,"MAY 15, 2002",CHH @ NJN,L,24,3,7,0.429,0,0,0.0,4,4,1.0,2,3,5,0,0,0,1,6,10,-13,0,136,P.J. Brown,Playoffs
42001,136,0040100204,"MAY 12, 2002",CHH vs. NJN,L,38,2,5,0.4,0,0,0.0,3,4,0.75,2,14,16,4,0,5,1,6,7,-12,0,136,P.J. Brown,Playoffs
42001,136,0040100203,"MAY 09, 2002",CHH vs. NJN,W,37,3,6,0.5,0,0,0.0,2,2,1.0,2,5,7,0,0,0,1,3,8,17,0,136,P.J. Brown,Playoffs
42001,136,0040100202,"MAY 07, 2002",CHH @ NJN,L,43,3,7,0.429,0,0,0.0,1,2,0.5,4,5,9,0,1,3,0,5,7,-10,0,136,P.J. Brown,Playoffs
42001,136,0040100201,"MAY 05, 2002",CHH @ NJN,L,37,4,9,0.444,0,0,0.0,3,4,0.75,4,5,9,2,1,2,0,3,11,-15,0,136,P.J. Brown,Playoffs
42001,136,0040100134,"APR 30, 2002",CHH @ ORL,W,38,4,12,0.333,0,0,0.0,1,2,0.5,3,5,8,3,2,0,1,1,9,16,0,136,P.J. Brown,Playoffs
42001,136,0040100133,"APR 27, 2002",CHH @ ORL,W,37,6,13,0.462,0,0,0.0,5,6,0.833,2,6,8,2,0,0,1,5,17,2,0,136,P.J. Brown,Playoffs
42001,136,0040100132,"APR 23, 2002",CHH vs. ORL,L,40,3,6,0.5,0,0,0.0,3,5,0.6,4,5,9,0,0,0,2,6,9,3,0,136,P.J. Brown,Playoffs
42001,136,0040100131,"APR 20, 2002",CHH vs. ORL,W,37,4,10,0.4,0,0,0.0,6,8,0.75,6,9,15,3,2,2,1,2,14,-3,0,136,P.J. Brown,Playoffs
42001,1594,0040100162,"APR 25, 2002",POR @ LAL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1594,Rick Brunson,Playoffs
42001,1594,0040100161,"APR 21, 2002",POR @ LAL,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1594,Rick Brunson,Playoffs
42001,977,0040100404,"JUN 12, 2002",LAL @ NJN,W,44,7,16,0.438,2,3,0.667,9,11,0.818,0,6,6,8,2,0,1,4,25,6,0,977,Kobe Bryant,Playoffs
42001,977,0040100403,"JUN 09, 2002",LAL @ NJN,W,46,14,23,0.609,1,3,0.333,7,10,0.7,1,5,6,4,1,2,6,3,36,1,0,977,Kobe Bryant,Playoffs
42001,977,0040100402,"JUN 07, 2002",LAL vs. NJN,W,42,9,15,0.6,3,3,1.0,3,4,0.75,1,7,8,3,2,1,4,2,24,20,0,977,Kobe Bryant,Playoffs
42001,977,0040100401,"JUN 05, 2002",LAL vs. NJN,W,43,6,16,0.375,0,2,0.0,10,11,0.909,1,2,3,6,1,0,4,2,22,7,0,977,Kobe Bryant,Playoffs
42001,977,0040100317,"JUN 02, 2002",LAL @ SAC,W,53,10,26,0.385,2,3,0.667,8,10,0.8,3,7,10,7,2,0,0,5,30,8,0,977,Kobe Bryant,Playoffs
42001,977,0040100316,"MAY 31, 2002",LAL vs. SAC,W,44,10,20,0.5,0,0,0.0,11,11,1.0,2,9,11,5,0,0,1,3,31,3,0,977,Kobe Bryant,Playoffs
42001,977,0040100315,"MAY 28, 2002",LAL @ SAC,L,45,11,29,0.379,0,2,0.0,8,11,0.727,2,3,5,3,1,0,5,5,30,-5,0,977,Kobe Bryant,Playoffs
42001,977,0040100314,"MAY 26, 2002",LAL vs. SAC,W,42,12,26,0.462,0,1,0.0,1,3,0.333,2,2,4,2,2,3,4,5,25,7,0,977,Kobe Bryant,Playoffs
42001,977,0040100313,"MAY 24, 2002",LAL vs. SAC,L,40,8,24,0.333,4,9,0.444,2,2,1.0,1,1,2,3,2,2,2,6,22,-18,0,977,Kobe Bryant,Playoffs
42001,977,0040100312,"MAY 20, 2002",LAL @ SAC,L,40,9,21,0.429,1,2,0.5,3,5,0.6,1,5,6,2,1,1,4,3,22,-3,0,977,Kobe Bryant,Playoffs
42001,977,0040100311,"MAY 18, 2002",LAL @ SAC,W,44,12,26,0.462,0,2,0.0,6,7,0.857,1,5,6,5,2,2,5,1,30,7,0,977,Kobe Bryant,Playoffs
42001,977,0040100235,"MAY 14, 2002",LAL vs. SAS,W,46,10,20,0.5,0,1,0.0,6,7,0.857,3,5,8,5,1,0,0,1,26,2,0,977,Kobe Bryant,Playoffs
42001,977,0040100234,"MAY 12, 2002",LAL @ SAS,W,44,10,27,0.37,3,5,0.6,5,9,0.556,3,4,7,3,1,0,2,3,28,7,0,977,Kobe Bryant,Playoffs
42001,977,0040100233,"MAY 10, 2002",LAL @ SAS,W,48,15,31,0.484,0,2,0.0,1,3,0.333,2,4,6,6,0,1,1,1,31,10,0,977,Kobe Bryant,Playoffs
42001,977,0040100232,"MAY 07, 2002",LAL vs. SAS,L,43,12,25,0.48,0,2,0.0,2,2,1.0,1,3,4,6,3,0,4,4,26,5,0,977,Kobe Bryant,Playoffs
42001,977,0040100231,"MAY 05, 2002",LAL vs. SAS,W,38,8,18,0.444,0,3,0.0,4,10,0.4,0,2,2,4,0,0,3,4,20,1,0,977,Kobe Bryant,Playoffs
42001,977,0040100163,"APR 28, 2002",LAL @ POR,W,45,9,19,0.474,3,4,0.75,4,7,0.571,0,4,4,7,2,2,4,5,25,-3,0,977,Kobe Bryant,Playoffs
42001,977,0040100162,"APR 25, 2002",LAL vs. POR,W,43,5,21,0.238,1,4,0.25,8,9,0.889,1,5,6,5,2,0,3,5,19,15,0,977,Kobe Bryant,Playoffs
42001,977,0040100161,"APR 21, 2002",LAL vs. POR,W,44,10,28,0.357,2,7,0.286,12,13,0.923,3,4,7,3,2,3,1,3,34,-4,0,977,Kobe Bryant,Playoffs
42001,95,0040100235,"MAY 14, 2002",SAS @ LAL,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,95,Mark Bryant,Playoffs
42001,95,0040100234,"MAY 12, 2002",SAS vs. LAL,L,3,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-3,0,95,Mark Bryant,Playoffs
42001,95,0040100232,"MAY 07, 2002",SAS @ LAL,W,19,3,4,0.75,0,0,0.0,0,0,0.0,2,1,3,0,1,0,0,1,6,-5,0,95,Mark Bryant,Playoffs
42001,95,0040100231,"MAY 05, 2002",SAS @ LAL,L,13,1,2,0.5,0,0,0.0,1,2,0.5,1,2,3,1,0,0,0,4,3,7,0,95,Mark Bryant,Playoffs
