SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season
42000,1952,0040000085,"JUN 10, 2001",PHI vs. LAL,L,17,1,5,0.2,0,2,0.0,0,0,,0,2,2,0,3,0,1,3,2,-5,0,1952,Raja Bell,2000-01
42000,1952,0040000084,"JUN 08, 2001",PHI @ LAL,L,18,0,1,0.0,0,0,,2,6,0.333,0,2,2,1,3,0,1,3,2,7,0,1952,Raja Bell,2000-01
42000,1952,0040000083,"JUN 06, 2001",PHI @ LAL,W,19,2,2,1.0,0,0,,2,2,1.0,1,3,4,1,2,0,1,2,6,11,0,1952,Raja Bell,2000-01
42000,1952,0040000082,"JUN 03, 2001",PHI vs. MIL,W,9,4,6,0.667,1,2,0.5,1,1,1.0,2,0,2,0,1,0,0,3,10,6,0,1952,Raja Bell,2000-01
42000,1952,0040000081,"JUN 01, 2001",PHI @ MIL,L,16,3,3,1.0,1,1,1.0,1,2,0.5,0,1,1,2,3,0,0,4,8,3,0,1952,Raja Bell,2000-01
42000,1952,0040000080,"MAY 30, 2001",PHI vs. MIL,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,0,0,1952,Raja Bell,2000-01
42000,1952,0040000079,"MAY 28, 2001",PHI @ MIL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-3,0,1952,Raja Bell,2000-01
42000,1952,0040000078,"MAY 26, 2001",PHI @ MIL,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-2,0,1952,Raja Bell,2000-01
42000,1952,0040000077,"MAY 24, 2001",PHI vs. MIL,L,4,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,0,0,3,1,0,1952,Raja Bell,2000-01
42000,1952,0040000067,"MAY 18, 2001",PHI @ TOR,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,9,0,1952,Raja Bell,2000-01
42000,1952,0040000066,"MAY 16, 2001",PHI vs. TOR,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1952,Raja Bell,2000-01
42000,1952,0040000011,"APR 24, 2001",PHI vs. IND,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,1952,Raja Bell,2000-01
42000,1952,0040000004,"APR 21, 2001",PHI vs. IND,L,1,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1952,Raja Bell,2000-01
42000,1886,0040000011,"APR 24, 2001",IND @ PHI,L,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,0,0,1886,Jonathan Bender,2000-01
42000,128,0040000034,"MAY 03, 2001",UTA vs. DAL,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-4,0,128,David Benoit,2000-01
42000,128,0040000028,"MAY 01, 2001",UTA @ DAL,L,22,4,11,0.364,2,4,0.5,2,2,1.0,1,3,4,1,0,0,1,0,12,-12,0,128,David Benoit,2000-01
42000,128,0040000018,"APR 28, 2001",UTA @ DAL,L,9,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,-6,0,128,David Benoit,2000-01
42000,128,0040000012,"APR 24, 2001",UTA vs. DAL,W,27,3,6,0.5,0,1,0.0,5,5,1.0,0,1,1,1,0,2,1,3,11,2,0,128,David Benoit,2000-01
42000,696,0040000031,"MAY 02, 2001",IND vs. PHI,L,45,3,10,0.3,1,2,0.5,0,0,0.0,2,1,3,12,0,0,2,4,7,-4,0,696,Travis Best,2000-01
42000,696,0040000021,"APR 28, 2001",IND vs. PHI,L,40,3,9,0.333,0,0,0.0,0,0,0.0,3,8,11,9,1,0,3,6,6,2,0,696,Travis Best,2000-01
42000,696,0040000011,"APR 24, 2001",IND @ PHI,L,34,4,8,0.5,0,0,0.0,2,2,1.0,1,3,4,6,1,0,0,5,10,-13,0,696,Travis Best,2000-01
42000,696,0040000004,"APR 21, 2001",IND @ PHI,W,44,7,12,0.583,0,1,0.0,2,2,1.0,0,1,1,10,2,0,1,0,16,5,0,696,Travis Best,2000-01
42000,1497,0040000025,"APR 30, 2001",MIN vs. SAS,L,7,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-6,0,1497,Chauncey Billups,2000-01
42000,1497,0040000010,"APR 23, 2001",MIN @ SAS,L,15,1,4,0.25,0,1,0.0,1,1,1.0,1,3,4,2,0,0,1,2,3,-5,0,1497,Chauncey Billups,2000-01
42000,1497,0040000002,"APR 21, 2001",MIN @ SAS,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-1,0,1497,Chauncey Billups,2000-01
42000,1916,0040000059,"MAY 14, 2001",DAL @ SAS,L,16,1,6,0.167,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,2,2,-7,0,1916,Calvin Booth,2000-01
42000,1916,0040000058,"MAY 12, 2001",DAL vs. SAS,W,18,7,10,0.7,0,0,0.0,2,2,1.0,3,1,4,0,2,0,0,3,16,-4,0,1916,Calvin Booth,2000-01
42000,1916,0040000057,"MAY 09, 2001",DAL vs. SAS,L,15,1,5,0.2,0,0,0.0,0,0,0.0,3,2,5,0,1,0,1,4,2,-6,0,1916,Calvin Booth,2000-01
42000,1916,0040000056,"MAY 07, 2001",DAL @ SAS,L,11,0,0,0.0,0,0,0.0,2,2,1.0,0,2,2,0,1,0,0,1,2,-9,0,1916,Calvin Booth,2000-01
42000,1916,0040000055,"MAY 05, 2001",DAL @ SAS,L,13,0,3,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,1,2,5,0,-17,0,1916,Calvin Booth,2000-01
42000,1916,0040000034,"MAY 03, 2001",DAL @ UTA,W,19,1,2,0.5,0,0,0.0,1,2,0.5,3,3,6,1,1,2,0,4,3,3,0,1916,Calvin Booth,2000-01
42000,1916,0040000028,"MAY 01, 2001",DAL vs. UTA,W,13,2,4,0.5,0,0,0.0,2,2,1.0,2,1,3,0,0,2,0,4,6,22,0,1916,Calvin Booth,2000-01
42000,1916,0040000018,"APR 28, 2001",DAL vs. UTA,W,12,1,4,0.25,0,0,0.0,0,0,0.0,2,1,3,0,0,1,0,2,2,2,0,1916,Calvin Booth,2000-01
42000,1916,0040000012,"APR 24, 2001",DAL @ UTA,L,7,1,1,1.0,0,0,0.0,1,1,1.0,0,0,0,0,0,0,1,4,3,-7,0,1916,Calvin Booth,2000-01
42000,1916,0040000001,"APR 21, 2001",DAL @ UTA,L,13,1,2,0.5,0,0,0.0,0,0,0.0,2,0,2,1,0,0,0,0,2,-15,0,1916,Calvin Booth,2000-01
42000,1477,0040000017,"APR 27, 2001",MIA @ CHH,L,19,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,0,0,1477,Bruce Bowen,2000-01
42000,1477,0040000009,"APR 23, 2001",MIA vs. CHH,L,17,2,7,0.286,1,3,0.333,0,0,0.0,0,0,0,1,0,0,2,2,5,-15,0,1477,Bruce Bowen,2000-01
42000,1477,0040000003,"APR 21, 2001",MIA vs. CHH,L,22,3,8,0.375,1,5,0.2,0,0,0.0,1,0,1,1,2,2,0,5,7,-4,0,1477,Bruce Bowen,2000-01
42000,762,0040000059,"MAY 14, 2001",DAL @ SAS,L,19,2,4,0.5,0,0,0.0,0,0,0.0,4,3,7,1,1,1,1,1,4,-2,0,762,Shawn Bradley,2000-01
42000,762,0040000058,"MAY 12, 2001",DAL vs. SAS,W,22,5,9,0.556,0,0,0.0,0,0,0.0,3,3,6,1,0,2,1,5,10,9,0,762,Shawn Bradley,2000-01
42000,762,0040000057,"MAY 09, 2001",DAL vs. SAS,L,18,3,8,0.375,0,0,0.0,1,2,0.5,3,0,3,0,0,3,0,4,7,-18,0,762,Shawn Bradley,2000-01
42000,762,0040000056,"MAY 07, 2001",DAL @ SAS,L,31,5,8,0.625,0,0,0.0,0,0,0.0,3,5,8,0,0,3,0,3,10,0,0,762,Shawn Bradley,2000-01
42000,762,0040000055,"MAY 05, 2001",DAL @ SAS,L,30,4,7,0.571,0,0,0.0,0,0,0.0,2,10,12,1,1,6,3,3,8,-6,0,762,Shawn Bradley,2000-01
42000,762,0040000034,"MAY 03, 2001",DAL @ UTA,W,32,1,2,0.5,0,0,0.0,0,0,0.0,1,4,5,0,0,6,1,4,2,-11,0,762,Shawn Bradley,2000-01
42000,762,0040000028,"MAY 01, 2001",DAL vs. UTA,W,27,1,2,0.5,0,0,0.0,0,0,0.0,1,6,7,0,1,6,2,3,2,5,0,762,Shawn Bradley,2000-01
42000,762,0040000018,"APR 28, 2001",DAL vs. UTA,W,23,4,6,0.667,0,0,0.0,2,2,1.0,4,6,10,0,1,0,1,4,10,-1,0,762,Shawn Bradley,2000-01
42000,762,0040000012,"APR 24, 2001",DAL @ UTA,L,37,1,3,0.333,0,0,0.0,7,9,0.778,2,6,8,1,0,0,1,6,9,-2,0,762,Shawn Bradley,2000-01
42000,762,0040000001,"APR 21, 2001",DAL @ UTA,L,17,1,2,0.5,0,0,0.0,0,0,0.0,1,4,5,1,0,3,0,4,2,2,0,762,Shawn Bradley,2000-01
42000,210,0040000025,"APR 30, 2001",MIN vs. SAS,L,41,8,17,0.471,1,1,1.0,0,0,0.0,0,6,6,6,1,1,3,3,17,-7,0,210,Terrell Brandon,2000-01
42000,210,0040000019,"APR 28, 2001",MIN vs. SAS,W,45,9,19,0.474,1,2,0.5,2,2,1.0,2,4,6,9,2,0,0,2,21,9,0,210,Terrell Brandon,2000-01
42000,210,0040000010,"APR 23, 2001",MIN @ SAS,L,24,2,9,0.222,2,4,0.5,1,1,1.0,0,2,2,2,0,1,4,1,7,-20,0,210,Terrell Brandon,2000-01
42000,210,0040000002,"APR 21, 2001",MIN @ SAS,L,43,8,17,0.471,0,2,0.0,0,0,0.0,0,3,3,8,1,0,1,4,16,-4,0,210,Terrell Brandon,2000-01
42000,244,0040000020,"APR 28, 2001",ORL vs. MIL,W,24,4,8,0.5,4,7,0.571,0,0,0.0,0,1,1,0,1,0,0,3,12,10,0,244,Dee Brown,2000-01
42000,244,0040000013,"APR 25, 2001",ORL @ MIL,L,15,0,2,0.0,0,2,0.0,0,0,0.0,0,2,2,3,0,0,0,0,0,-1,0,244,Dee Brown,2000-01
42000,244,0040000006,"APR 22, 2001",ORL @ MIL,L,15,2,3,0.667,2,2,1.0,0,0,0.0,0,0,0,1,1,0,1,0,6,-4,0,244,Dee Brown,2000-01
42000,136,0040000048,"MAY 20, 2001",CHH @ MIL,L,39,2,4,0.5,0,0,0.0,2,2,1.0,7,2,9,0,0,1,0,6,6,-6,0,136,P.J. Brown,2000-01
42000,136,0040000047,"MAY 17, 2001",CHH vs. MIL,L,39,0,3,0.0,0,0,0.0,2,2,1.0,1,5,6,1,0,4,2,2,2,-10,0,136,P.J. Brown,2000-01
42000,136,0040000046,"MAY 15, 2001",CHH @ MIL,W,39,3,6,0.5,0,0,0.0,2,2,1.0,1,6,7,1,2,0,1,1,8,5,0,136,P.J. Brown,2000-01
42000,136,0040000045,"MAY 13, 2001",CHH vs. MIL,W,41,3,10,0.3,0,0,0.0,1,1,1.0,7,6,13,3,3,2,0,2,7,15,0,136,P.J. Brown,2000-01
42000,136,0040000044,"MAY 10, 2001",CHH vs. MIL,W,40,2,8,0.25,0,0,0.0,3,3,1.0,6,10,16,2,0,1,1,4,7,12,0,136,P.J. Brown,2000-01
42000,136,0040000042,"MAY 08, 2001",CHH @ MIL,L,38,8,13,0.615,0,0,0.0,3,4,0.75,6,5,11,1,2,2,1,3,19,4,0,136,P.J. Brown,2000-01
42000,136,0040000041,"MAY 06, 2001",CHH @ MIL,L,39,3,6,0.5,0,0,0.0,1,2,0.5,4,7,11,0,0,0,0,4,7,-1,0,136,P.J. Brown,2000-01
42000,136,0040000017,"APR 27, 2001",CHH vs. MIA,W,39,3,7,0.429,0,0,0.0,7,10,0.7,5,7,12,1,1,3,2,1,13,14,0,136,P.J. Brown,2000-01
42000,136,0040000009,"APR 23, 2001",CHH @ MIA,W,37,3,6,0.5,0,0,0.0,3,3,1.0,3,5,8,1,1,0,3,3,9,25,0,136,P.J. Brown,2000-01
42000,136,0040000003,"APR 21, 2001",CHH @ MIA,W,34,1,4,0.25,0,0,0.0,0,0,0.0,1,6,7,1,3,1,2,5,2,14,0,136,P.J. Brown,2000-01
42000,1594,0040000040,"MAY 04, 2001",NYK vs. TOR,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,0,1594,Rick Brunson,2000-01
42000,1594,0040000016,"APR 26, 2001",NYK vs. TOR,L,3,0,1,0.0,0,0,0.0,3,4,0.75,0,0,0,0,0,0,1,0,3,1,0,1594,Rick Brunson,2000-01
42000,977,0040000087,"JUN 15, 2001",LAL @ PHI,W,44,7,18,0.389,2,3,0.667,10,11,0.909,2,10,12,6,1,1,3,3,26,14,0,977,Kobe Bryant,2000-01
42000,977,0040000086,"JUN 13, 2001",LAL @ PHI,W,43,6,13,0.462,0,2,0.0,7,12,0.583,2,8,10,9,1,1,4,2,19,7,0,977,Kobe Bryant,2000-01
42000,977,0040000085,"JUN 10, 2001",LAL @ PHI,W,48,13,30,0.433,0,2,0.0,6,6,1.0,0,6,6,3,2,0,3,2,32,5,0,977,Kobe Bryant,2000-01
42000,977,0040000084,"JUN 08, 2001",LAL vs. PHI,W,47,11,23,0.478,1,2,0.5,8,8,1.0,1,7,8,6,2,2,2,4,31,11,0,977,Kobe Bryant,2000-01
42000,977,0040000083,"JUN 06, 2001",LAL vs. PHI,L,52,7,22,0.318,0,0,,1,1,1.0,0,3,3,5,1,3,6,4,15,-6,0,977,Kobe Bryant,2000-01
42000,977,0040000072,"MAY 27, 2001",LAL vs. SAS,W,34,10,19,0.526,1,4,0.25,3,3,1.0,0,2,2,11,2,1,2,4,24,23,0,977,Kobe Bryant,2000-01
42000,977,0040000071,"MAY 25, 2001",LAL vs. SAS,W,40,14,27,0.519,2,4,0.5,6,9,0.667,5,4,9,8,1,0,3,1,36,28,0,977,Kobe Bryant,2000-01
42000,977,0040000070,"MAY 21, 2001",LAL @ SAS,W,47,11,24,0.458,1,4,0.25,5,6,0.833,1,6,7,6,2,1,2,4,28,5,0,977,Kobe Bryant,2000-01
42000,977,0040000069,"MAY 19, 2001",LAL @ SAS,W,47,19,35,0.543,1,2,0.5,6,8,0.75,1,9,10,3,1,1,4,4,45,17,0,977,Kobe Bryant,2000-01
42000,977,0040000051,"MAY 13, 2001",LAL @ SAC,W,48,15,29,0.517,1,1,1.0,17,19,0.895,9,7,16,3,2,1,2,2,48,6,0,977,Kobe Bryant,2000-01
42000,977,0040000050,"MAY 11, 2001",LAL @ SAC,W,39,10,22,0.455,0,1,0.0,16,19,0.842,0,7,7,4,2,0,5,4,36,28,0,977,Kobe Bryant,2000-01
42000,977,0040000049,"MAY 08, 2001",LAL vs. SAC,W,47,9,19,0.474,0,2,0.0,9,10,0.9,1,8,9,5,1,1,4,4,27,10,0,977,Kobe Bryant,2000-01
42000,977,0040000043,"MAY 06, 2001",LAL vs. SAC,W,39,10,23,0.435,0,1,0.0,9,11,0.818,3,1,4,5,0,0,5,4,29,-1,0,977,Kobe Bryant,2000-01
42000,977,0040000022,"APR 29, 2001",LAL @ POR,W,43,9,23,0.391,0,2,0.0,4,6,0.667,1,3,4,9,2,0,3,4,22,16,0,977,Kobe Bryant,2000-01
42000,977,0040000015,"APR 26, 2001",LAL vs. POR,W,35,8,11,0.727,1,2,0.5,8,10,0.8,2,1,3,7,3,0,3,3,25,24,0,977,Kobe Bryant,2000-01
42000,977,0040000005,"APR 22, 2001",LAL vs. POR,W,41,9,20,0.45,1,2,0.5,9,12,0.75,1,5,6,7,2,0,0,4,28,26,0,977,Kobe Bryant,2000-01
42000,95,0040000028,"MAY 01, 2001",DAL vs. UTA,W,7,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,1,0,0,1,0,95,Mark Bryant,2000-01
42000,95,0040000018,"APR 28, 2001",DAL vs. UTA,W,6,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-5,0,95,Mark Bryant,2000-01
42000,95,0040000012,"APR 24, 2001",DAL @ UTA,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-5,0,95,Mark Bryant,2000-01
42000,95,0040000001,"APR 21, 2001",DAL @ UTA,L,18,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,3,2,12,0,95,Mark Bryant,2000-01
42000,1761,0040000059,"MAY 14, 2001",DAL @ SAS,L,13,3,6,0.5,0,0,0.0,0,0,0.0,1,1,2,0,2,0,1,4,6,-12,0,1761,Greg Buckner,2000-01
42000,1761,0040000058,"MAY 12, 2001",DAL vs. SAS,W,22,1,2,0.5,0,0,0.0,2,2,1.0,0,4,4,0,1,0,0,2,4,1,0,1761,Greg Buckner,2000-01
42000,1761,0040000057,"MAY 09, 2001",DAL vs. SAS,L,22,4,7,0.571,1,1,1.0,5,8,0.625,5,7,12,2,1,0,1,5,14,-2,0,1761,Greg Buckner,2000-01
42000,1761,0040000056,"MAY 07, 2001",DAL @ SAS,L,6,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,4,0,1761,Greg Buckner,2000-01
42000,1761,0040000055,"MAY 05, 2001",DAL @ SAS,L,12,3,6,0.5,0,1,0.0,0,0,0.0,1,1,2,1,1,0,0,1,6,7,0,1761,Greg Buckner,2000-01
42000,1934,0040000087,"JUN 15, 2001",PHI vs. LAL,L,7,0,3,0.0,0,1,0.0,0,0,,1,2,3,0,0,0,1,2,0,-6,0,1934,Rodney Buford,2000-01
42000,1934,0040000086,"JUN 13, 2001",PHI vs. LAL,L,5,1,3,0.333,0,0,,0,0,,1,2,3,0,0,0,0,0,2,-1,0,1934,Rodney Buford,2000-01
42000,1934,0040000084,"JUN 08, 2001",PHI @ LAL,L,1,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,2,0,1934,Rodney Buford,2000-01
42000,1934,0040000082,"JUN 03, 2001",PHI vs. MIL,W,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1934,Rodney Buford,2000-01
42000,1934,0040000081,"JUN 01, 2001",PHI @ MIL,L,1,2,2,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,5,4,0,1934,Rodney Buford,2000-01
42000,1934,0040000078,"MAY 26, 2001",PHI @ MIL,L,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,4,0,1934,Rodney Buford,2000-01
42000,1934,0040000077,"MAY 24, 2001",PHI vs. MIL,L,7,1,1,1.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,1,2,-1,0,1934,Rodney Buford,2000-01
42000,1934,0040000076,"MAY 22, 2001",PHI vs. MIL,W,6,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,2,0,4,0,1934,Rodney Buford,2000-01
42000,1934,0040000068,"MAY 20, 2001",PHI vs. TOR,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,5,0,1934,Rodney Buford,2000-01
42000,1934,0040000067,"MAY 18, 2001",PHI @ TOR,L,15,1,4,0.25,1,1,1.0,2,2,1.0,2,0,2,0,0,1,1,4,5,8,0,1934,Rodney Buford,2000-01
42000,1934,0040000066,"MAY 16, 2001",PHI vs. TOR,W,13,2,3,0.667,1,1,1.0,0,0,0.0,0,1,1,0,1,0,0,3,5,6,0,1934,Rodney Buford,2000-01
42000,1934,0040000065,"MAY 13, 2001",PHI @ TOR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1934,Rodney Buford,2000-01
42000,1934,0040000064,"MAY 11, 2001",PHI @ TOR,L,4,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,0,1934,Rodney Buford,2000-01
42000,1934,0040000062,"MAY 06, 2001",PHI vs. TOR,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,0,0,1934,Rodney Buford,2000-01
42000,1934,0040000011,"APR 24, 2001",PHI vs. IND,W,2,1,2,0.5,0,0,0.0,0,0,0.0,0,0,0,0,2,0,0,0,2,1,0,1934,Rodney Buford,2000-01
42000,197,0040000009,"APR 23, 2001",CHH @ MIA,W,8,1,1,1.0,0,0,0.0,1,2,0.5,0,2,2,1,1,0,0,0,3,-1,0,197,Scott Burrell,2000-01
42000,197,0040000003,"APR 21, 2001",CHH @ MIA,W,4,1,2,0.5,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,0,2,0,0,197,Scott Burrell,2000-01
42000,679,0040000082,"JUN 03, 2001",MIL @ PHI,L,16,1,2,0.5,0,0,0.0,2,2,1.0,3,3,6,0,0,1,2,4,4,-17,0,679,Jason Caffey,2000-01
42000,679,0040000081,"JUN 01, 2001",MIL vs. PHI,W,14,0,1,0.0,0,0,0.0,0,0,0.0,1,3,4,1,1,0,0,3,0,1,0,679,Jason Caffey,2000-01
42000,679,0040000080,"MAY 30, 2001",MIL @ PHI,L,24,1,3,0.333,0,0,0.0,2,2,1.0,3,4,7,2,0,0,3,2,4,3,0,679,Jason Caffey,2000-01
42000,679,0040000079,"MAY 28, 2001",MIL vs. PHI,L,18,2,6,0.333,0,0,0.0,0,0,0.0,2,3,5,0,0,0,2,4,4,5,0,679,Jason Caffey,2000-01
42000,679,0040000078,"MAY 26, 2001",MIL vs. PHI,W,10,0,3,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,1,3,0,0,0,679,Jason Caffey,2000-01
42000,679,0040000077,"MAY 24, 2001",MIL @ PHI,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,1,0,2,0,-7,0,679,Jason Caffey,2000-01
42000,679,0040000076,"MAY 22, 2001",MIL @ PHI,L,14,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,2,0,-10,0,679,Jason Caffey,2000-01
42000,679,0040000048,"MAY 20, 2001",MIL vs. CHH,W,11,1,2,0.5,0,0,0.0,0,0,0.0,0,3,3,1,1,0,0,2,2,3,0,679,Jason Caffey,2000-01
42000,679,0040000047,"MAY 17, 2001",MIL @ CHH,W,10,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,5,0,0,0,679,Jason Caffey,2000-01
42000,679,0040000046,"MAY 15, 2001",MIL vs. CHH,L,18,1,6,0.167,0,0,0.0,3,4,0.75,4,5,9,2,0,0,1,2,5,-5,0,679,Jason Caffey,2000-01
42000,679,0040000045,"MAY 13, 2001",MIL @ CHH,L,20,4,6,0.667,0,0,0.0,1,5,0.2,5,1,6,1,0,0,0,3,9,-7,0,679,Jason Caffey,2000-01
42000,679,0040000044,"MAY 10, 2001",MIL @ CHH,L,15,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,2,0,0,0,679,Jason Caffey,2000-01
42000,679,0040000042,"MAY 08, 2001",MIL vs. CHH,W,19,3,7,0.429,0,0,0.0,0,2,0.0,1,2,3,1,0,0,0,2,6,0,0,679,Jason Caffey,2000-01
42000,679,0040000041,"MAY 06, 2001",MIL vs. CHH,W,21,2,2,1.0,0,0,0.0,1,2,0.5,1,5,6,2,0,0,0,1,5,8,0,679,Jason Caffey,2000-01
42000,679,0040000029,"MAY 01, 2001",MIL @ ORL,W,14,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,1,0,-1,0,679,Jason Caffey,2000-01
42000,679,0040000020,"APR 28, 2001",MIL @ ORL,L,18,0,5,0.0,0,0,0.0,8,8,1.0,4,2,6,1,0,0,0,2,8,-8,0,679,Jason Caffey,2000-01
42000,679,0040000013,"APR 25, 2001",MIL vs. ORL,W,26,6,8,0.75,0,0,0.0,1,3,0.333,2,5,7,2,0,0,3,2,13,-5,0,679,Jason Caffey,2000-01
42000,679,0040000006,"APR 22, 2001",MIL vs. ORL,W,25,3,7,0.429,0,0,0.0,2,3,0.667,1,1,2,0,0,1,1,2,8,-2,0,679,Jason Caffey,2000-01
42000,948,0040000040,"MAY 04, 2001",NYK vs. TOR,L,34,5,7,0.714,0,0,0.0,1,3,0.333,1,7,8,4,0,2,0,6,11,5,0,948,Marcus Camby,2000-01
42000,948,0040000032,"MAY 02, 2001",NYK @ TOR,L,32,1,2,0.5,0,0,0.0,2,4,0.5,0,4,4,1,1,2,1,4,4,-4,0,948,Marcus Camby,2000-01
42000,948,0040000016,"APR 26, 2001",NYK vs. TOR,L,31,1,4,0.25,0,0,0.0,0,4,0.0,0,2,2,0,1,1,1,3,2,-15,0,948,Marcus Camby,2000-01
42000,948,0040000008,"APR 22, 2001",NYK vs. TOR,W,44,3,13,0.231,0,0,0.0,2,2,1.0,3,15,18,2,0,4,0,5,8,3,0,948,Marcus Camby,2000-01
42000,922,0040000048,"MAY 20, 2001",CHH @ MIL,L,33,8,15,0.533,0,0,0.0,2,2,1.0,3,7,10,2,1,2,3,4,18,-2,0,922,Elden Campbell,2000-01
42000,922,0040000047,"MAY 17, 2001",CHH vs. MIL,L,26,2,8,0.25,0,0,0.0,8,10,0.8,3,4,7,0,0,0,1,5,12,-1,0,922,Elden Campbell,2000-01
42000,922,0040000046,"MAY 15, 2001",CHH @ MIL,W,32,5,11,0.455,0,0,0.0,3,4,0.75,6,4,10,1,0,2,2,5,13,8,0,922,Elden Campbell,2000-01
42000,922,0040000045,"MAY 13, 2001",CHH vs. MIL,W,36,5,16,0.313,0,0,0.0,2,2,1.0,4,6,10,1,0,0,3,3,12,6,0,922,Elden Campbell,2000-01
42000,922,0040000044,"MAY 10, 2001",CHH vs. MIL,W,30,7,12,0.583,0,0,0.0,3,8,0.375,3,5,8,1,1,2,2,2,17,-3,0,922,Elden Campbell,2000-01
42000,922,0040000042,"MAY 08, 2001",CHH @ MIL,L,32,4,11,0.364,0,0,0.0,5,5,1.0,2,6,8,0,0,1,0,2,13,0,0,922,Elden Campbell,2000-01
42000,922,0040000041,"MAY 06, 2001",CHH @ MIL,L,35,6,16,0.375,0,0,0.0,5,6,0.833,3,10,13,0,2,2,1,2,17,-5,0,922,Elden Campbell,2000-01
42000,922,0040000017,"APR 27, 2001",CHH vs. MIA,W,17,2,5,0.4,0,0,0.0,1,2,0.5,0,3,3,0,0,1,1,6,5,-3,0,922,Elden Campbell,2000-01
42000,922,0040000009,"APR 23, 2001",CHH @ MIA,W,22,1,7,0.143,0,0,0.0,4,6,0.667,1,4,5,0,1,0,2,4,6,13,0,922,Elden Campbell,2000-01
42000,922,0040000003,"APR 21, 2001",CHH @ MIA,W,24,2,5,0.4,0,0,0.0,4,4,1.0,2,3,5,2,0,1,2,4,8,20,0,922,Elden Campbell,2000-01
42000,1853,0040000017,"APR 27, 2001",MIA @ CHH,L,17,2,6,0.333,0,0,0.0,0,0,0.0,0,3,3,5,0,0,5,3,4,-4,0,1853,Anthony Carter,2000-01
42000,1853,0040000009,"APR 23, 2001",MIA vs. CHH,L,26,5,10,0.5,0,1,0.0,0,0,0.0,0,2,2,2,2,0,0,2,10,-16,0,1853,Anthony Carter,2000-01
42000,1853,0040000003,"APR 21, 2001",MIA vs. CHH,L,26,2,3,0.667,0,0,0.0,0,0,0.0,0,1,1,4,0,1,5,4,4,-24,0,1853,Anthony Carter,2000-01
