SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season,TEAM_ABBREVIATION,TEAM_ID
22000,714,20000878,"MAR 07, 2001",DAL @ MIA,W,40,7,13,0.538,2,2,1.0,0,0,0.0,0,2,2,4,2,0,4,0,16,4,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000862,"MAR 05, 2001",DAL @ ORL,L,43,4,14,0.286,0,1,0.0,6,6,1.0,0,3,3,3,6,0,0,3,14,-8,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000848,"MAR 03, 2001",DAL vs. HOU,W,44,11,21,0.524,1,1,1.0,4,4,1.0,2,6,8,5,4,3,4,2,27,-2,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000821,"FEB 27, 2001",DAL @ VAN,W,42,8,12,0.667,0,0,0.0,0,0,0.0,0,2,2,11,1,0,1,2,16,11,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000815,"FEB 26, 2001",DAL @ LAC,W,41,10,21,0.476,1,4,0.25,2,2,1.0,3,2,5,3,1,0,3,3,23,10,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000798,"FEB 24, 2001",DAL vs. SAS,L,45,10,24,0.417,1,5,0.2,2,2,1.0,2,5,7,4,3,1,1,2,23,6,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000782,"FEB 22, 2001",DAL vs. BOS,W,44,7,14,0.5,1,3,0.333,4,4,1.0,0,4,4,7,0,0,4,4,19,8,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000767,"FEB 20, 2001",DAL vs. LAL,L,44,9,22,0.409,2,7,0.286,2,3,0.667,3,2,5,5,0,0,1,3,22,-7,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000745,"FEB 17, 2001",DAL vs. WAS,W,43,12,24,0.5,0,3,0.0,2,4,0.5,1,4,5,2,2,0,3,3,26,15,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000731,"FEB 15, 2001",DAL vs. CLE,W,31,7,11,0.636,0,0,0.0,3,4,0.75,2,2,4,4,1,1,6,1,17,6,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000717,"FEB 13, 2001",DAL @ SAS,L,44,10,23,0.435,1,3,0.333,5,6,0.833,0,5,5,2,2,1,4,4,26,-14,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000697,"FEB 07, 2001",DAL @ NYK,L,57,9,22,0.409,3,5,0.6,0,2,0.0,0,5,5,5,1,0,4,4,21,-2,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000684,"FEB 05, 2001",DAL @ ATL,W,41,6,14,0.429,0,1,0.0,3,4,0.75,1,4,5,3,2,1,0,0,15,-4,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000673,"FEB 03, 2001",DAL vs. GSW,W,35,3,13,0.231,0,1,0.0,1,2,0.5,1,2,3,6,1,0,1,1,7,-3,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000656,"FEB 01, 2001",DAL vs. MIA,W,50,10,22,0.455,2,2,1.0,4,6,0.667,1,10,11,2,1,1,2,0,26,0,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000625,"JAN 27, 2001",DAL @ DEN,L,43,13,25,0.52,2,3,0.667,4,5,0.8,0,3,3,6,1,0,0,1,32,-5,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000609,"JAN 25, 2001",DAL vs. VAN,W,29,9,14,0.643,0,0,0.0,2,2,1.0,1,2,3,3,1,1,1,1,20,26,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000594,"JAN 23, 2001",DAL vs. PHI,L,45,12,28,0.429,1,6,0.167,2,2,1.0,2,4,6,7,10,0,4,1,27,-12,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000575,"JAN 20, 2001",DAL vs. DEN,W,42,8,19,0.421,2,4,0.5,5,6,0.833,1,2,3,6,1,0,1,2,23,12,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000561,"JAN 18, 2001",DAL vs. ORL,W,48,9,21,0.429,3,6,0.5,0,0,0.0,5,1,6,4,0,1,5,6,21,1,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000553,"JAN 17, 2001",DAL @ CHH,W,41,6,18,0.333,0,2,0.0,2,2,1.0,1,0,1,3,2,1,3,1,14,1,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000542,"JAN 15, 2001",DAL vs. SAC,L,48,10,25,0.4,1,5,0.2,3,4,0.75,1,5,6,7,1,0,4,2,24,-11,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000527,"JAN 13, 2001",DAL vs. PHX,L,46,11,24,0.458,0,4,0.0,5,8,0.625,1,3,4,6,0,2,8,1,27,-15,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000511,"JAN 11, 2001",DAL @ MIL,L,45,14,29,0.483,0,6,0.0,2,6,0.333,2,3,5,2,2,0,0,1,30,-11,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000504,"JAN 10, 2001",DAL @ MIN,W,40,12,24,0.5,0,3,0.0,2,2,1.0,1,5,6,5,0,0,0,3,26,25,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000489,"JAN 08, 2001",DAL @ CHI,W,46,13,25,0.52,3,3,1.0,1,1,1.0,0,10,10,6,2,0,2,0,30,19,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000474,"JAN 06, 2001",DAL @ WAS,W,42,9,21,0.429,1,2,0.5,6,8,0.75,1,1,2,3,1,1,3,2,25,19,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000467,"JAN 05, 2001",DAL @ TOR,W,42,7,19,0.368,1,4,0.25,5,6,0.833,1,3,4,4,2,0,2,4,20,10,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000454,"JAN 03, 2001",DAL vs. DET,L,48,12,23,0.522,0,2,0.0,11,14,0.786,1,2,3,4,1,0,1,4,35,-3,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000431,"DEC 30, 2000",DAL vs. HOU,L,44,10,22,0.455,3,5,0.6,9,10,0.9,3,6,9,2,2,0,3,3,32,-14,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000417,"DEC 28, 2000",DAL vs. LAC,W,45,9,18,0.5,2,2,1.0,5,7,0.714,4,3,7,4,1,0,6,4,25,11,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000403,"DEC 26, 2000",DAL vs. SEA,W,45,16,22,0.727,2,2,1.0,4,8,0.5,1,8,9,8,1,2,3,3,38,19,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000379,"DEC 22, 2000",DAL vs. LAL,L,48,8,19,0.421,0,2,0.0,6,9,0.667,4,4,8,8,4,0,1,2,22,-5,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000364,"DEC 20, 2000",DAL vs. POR,W,44,8,18,0.444,0,3,0.0,4,4,1.0,2,2,4,0,0,0,3,3,20,5,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000351,"DEC 18, 2000",DAL @ BOS,W,44,8,17,0.471,0,1,0.0,2,3,0.667,2,3,5,6,2,1,3,1,18,6,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000348,"DEC 17, 2000",DAL @ DET,W,41,5,17,0.294,0,4,0.0,3,3,1.0,1,4,5,8,0,0,3,4,13,15,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000327,"DEC 15, 2000",DAL @ PHI,W,46,11,21,0.524,1,5,0.2,2,2,1.0,2,1,3,5,2,0,0,1,25,18,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000316,"DEC 13, 2000",DAL @ IND,L,45,11,21,0.524,1,3,0.333,1,1,1.0,2,2,4,6,2,0,3,6,24,-3,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000307,"DEC 12, 2000",DAL @ CLE,L,43,7,21,0.333,0,4,0.0,1,2,0.5,2,5,7,5,1,0,3,2,15,-2,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000295,"DEC 10, 2000",DAL @ NJN,W,35,9,17,0.529,1,4,0.25,2,2,1.0,1,4,5,2,1,0,0,0,21,26,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000279,"DEC 08, 2000",DAL vs. CHI,W,28,6,11,0.545,0,1,0.0,2,3,0.667,1,1,2,3,0,0,3,0,14,18,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000266,"DEC 06, 2000",DAL vs. NYK,W,41,9,21,0.429,1,3,0.333,2,2,1.0,2,2,4,5,0,1,3,3,21,23,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000256,"DEC 05, 2000",DAL @ HOU,L,48,10,20,0.5,2,4,0.5,0,0,0.0,2,5,7,4,4,0,2,5,22,-7,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000246,"DEC 03, 2000",DAL @ LAL,L,44,11,19,0.579,0,1,0.0,0,0,0.0,1,1,2,5,0,0,1,1,22,1,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000241,"DEC 02, 2000",DAL @ GSW,W,44,6,11,0.545,0,0,0.0,1,2,0.5,1,12,13,10,1,1,3,1,13,23,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000221,"NOV 30, 2000",DAL @ POR,L,44,5,17,0.294,0,4,0.0,0,0,0.0,0,3,3,3,2,0,5,3,10,-9,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000204,"NOV 28, 2000",DAL vs. TOR,W,45,16,29,0.552,0,1,0.0,0,0,0.0,4,1,5,3,0,2,1,2,32,13,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000187,"NOV 25, 2000",DAL vs. DEN,W,40,6,19,0.316,0,2,0.0,2,2,1.0,0,2,2,6,3,0,1,2,14,20,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000157,"NOV 21, 2000",DAL vs. SEA,L,43,8,17,0.471,1,4,0.25,6,8,0.75,1,4,5,5,1,0,1,4,23,-7,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000150,"NOV 20, 2000",DAL @ UTA,W,44,11,20,0.55,2,5,0.4,5,6,0.833,0,7,7,2,0,0,1,1,29,11,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000143,"NOV 18, 2000",DAL @ VAN,W,37,5,14,0.357,2,3,0.667,4,4,1.0,0,6,6,3,2,0,5,4,16,1,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000133,"NOV 17, 2000",DAL @ SEA,W,43,12,23,0.522,1,2,0.5,1,2,0.5,1,4,5,1,2,1,5,1,26,11,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000117,"NOV 15, 2000",DAL @ PHX,L,34,3,16,0.188,0,1,0.0,1,2,0.5,1,3,4,3,3,0,2,4,7,-5,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000102,"NOV 13, 2000",DAL @ LAC,W,40,4,19,0.211,1,3,0.333,0,0,0.0,1,4,5,5,2,0,0,1,9,18,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000100,"NOV 12, 2000",DAL @ SAC,L,28,5,14,0.357,0,1,0.0,2,2,1.0,1,2,3,0,1,0,1,2,12,-24,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000082,"NOV 10, 2000",DAL vs. SAS,W,42,10,20,0.5,0,2,0.0,0,0,0.0,1,5,6,4,1,0,5,2,20,3,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000067,"NOV 08, 2000",DAL vs. VAN,L,34,4,15,0.267,0,1,0.0,2,4,0.5,1,4,5,1,1,0,2,3,10,-26,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000051,"NOV 06, 2000",DAL @ DEN,W,44,9,17,0.529,1,2,0.5,7,7,1.0,1,5,6,4,1,1,1,2,26,11,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000042,"NOV 04, 2000",DAL vs. UTA,L,45,7,16,0.438,2,5,0.4,4,4,1.0,0,3,3,2,2,1,4,5,20,-6,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000022,"NOV 02, 2000",DAL vs. IND,W,37,5,11,0.455,1,2,0.5,3,3,1.0,0,4,4,2,1,0,1,0,14,8,0,714,Michael Finley,2000-01,DAL,1610612742
22000,714,20000007,"OCT 31, 2000",DAL vs. MIL,W,42,10,21,0.476,0,5,0.0,6,8,0.75,3,6,9,8,2,0,2,2,26,13,0,714,Michael Finley,2000-01,DAL,1610612742
22000,965,20001177,"APR 17, 2001",LAL vs. DEN,W,34,1,7,0.143,0,4,0.0,0,0,0.0,1,3,4,2,3,0,2,1,2,24,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001162,"APR 15, 2001",LAL vs. POR,W,40,7,12,0.583,4,6,0.667,3,4,0.75,0,4,4,4,1,1,1,3,21,11,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001136,"APR 12, 2001",LAL vs. MIN,W,32,1,4,0.25,1,2,0.5,4,4,1.0,0,1,1,3,0,0,1,2,7,17,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001121,"APR 10, 2001",LAL vs. PHX,W,29,3,10,0.3,0,3,0.0,1,2,0.5,0,1,1,6,1,0,1,2,7,16,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001107,"APR 08, 2001",LAL @ MIN,W,41,7,15,0.467,3,5,0.6,2,3,0.667,1,4,5,5,5,0,2,2,19,14,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001088,"APR 06, 2001",LAL @ BOS,W,37,1,7,0.143,0,1,0.0,2,4,0.5,0,1,1,5,3,0,3,2,4,4,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001083,"APR 05, 2001",LAL @ CHI,W,39,2,3,0.667,0,0,0.0,2,2,1.0,0,3,3,7,2,0,2,4,6,19,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001072,"APR 03, 2001",LAL @ UTA,W,44,6,15,0.4,1,3,0.333,4,4,1.0,0,4,4,5,3,1,1,3,17,1,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001059,"APR 01, 2001",LAL vs. NYK,L,36,4,8,0.5,1,4,0.25,0,0,0.0,0,4,4,3,1,0,0,1,9,10,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001044,"MAR 30, 2001",LAL vs. DAL,W,43,5,10,0.5,2,3,0.667,0,0,0.0,0,2,2,2,1,0,3,0,12,4,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001028,"MAR 28, 2001",LAL vs. SAC,L,35,4,14,0.286,1,4,0.25,0,0,0.0,1,3,4,2,0,0,0,3,9,-12,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001014,"MAR 26, 2001",LAL @ PHX,L,32,3,9,0.333,0,3,0.0,4,8,0.5,0,3,3,2,2,0,0,2,10,-7,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20001010,"MAR 25, 2001",LAL @ SAC,W,35,3,9,0.333,0,2,0.0,0,0,0.0,1,1,2,1,1,0,1,1,6,3,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20000998,"MAR 23, 2001",LAL vs. WAS,W,29,4,9,0.444,3,5,0.6,2,2,1.0,0,0,0,4,0,0,3,2,13,14,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20000981,"MAR 21, 2001",LAL @ MIL,L,38,3,9,0.333,0,3,0.0,8,8,1.0,0,7,7,7,2,0,3,5,14,-12,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20000965,"MAR 19, 2001",LAL @ ATL,L,37,4,7,0.571,1,2,0.5,7,9,0.778,0,2,2,6,1,0,0,3,16,0,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20000958,"MAR 18, 2001",LAL @ ORL,W,29,2,3,0.667,1,1,1.0,0,0,0.0,0,3,3,3,2,0,2,4,5,10,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20000942,"MAR 16, 2001",LAL @ WAS,W,28,4,6,0.667,2,2,1.0,1,1,1.0,0,1,1,6,1,0,0,3,11,19,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20000936,"MAR 15, 2001",LAL @ DET,W,36,5,14,0.357,3,6,0.5,2,2,1.0,0,3,3,6,4,0,2,5,15,10,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,965,20000924,"MAR 13, 2001",LAL vs. BOS,W,37,8,16,0.5,2,4,0.5,8,9,0.889,1,4,5,8,6,0,2,2,26,27,0,965,Derek Fisher,2000-01,LAL,1610612747
22000,708,20001175,"APR 17, 2001",MIN @ HOU,L,29,4,15,0.267,0,1,0.0,3,3,1.0,3,3,6,6,1,0,5,4,11,-20,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001160,"APR 15, 2001",MIN vs. UTA,W,21,8,11,0.727,1,2,0.5,0,1,0.0,1,5,6,1,1,2,1,3,17,-10,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001147,"APR 13, 2001",MIN @ LAC,L,37,6,10,0.6,0,0,0.0,11,12,0.917,4,8,12,6,1,1,5,4,23,3,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001136,"APR 12, 2001",MIN @ LAL,L,33,6,11,0.545,1,1,1.0,2,4,0.5,1,7,8,7,1,1,2,1,15,-24,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001124,"APR 10, 2001",MIN @ VAN,W,26,7,10,0.7,1,1,1.0,2,2,1.0,2,12,14,8,1,7,2,2,17,30,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001107,"APR 08, 2001",MIN vs. LAL,L,40,4,14,0.286,0,3,0.0,3,4,0.75,2,6,8,4,2,2,7,4,11,-18,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001093,"APR 06, 2001",MIN vs. PHX,W,43,9,15,0.6,0,1,0.0,7,12,0.583,1,9,10,6,2,1,1,2,25,13,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001079,"APR 04, 2001",MIN vs. POR,W,45,8,14,0.571,1,1,1.0,1,2,0.5,2,16,18,6,0,4,4,2,18,0,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001061,"APR 01, 2001",MIN @ POR,W,44,6,14,0.429,0,0,0.0,4,4,1.0,6,4,10,7,0,1,2,2,16,5,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001045,"MAR 30, 2001",MIN @ SAC,L,41,8,19,0.421,0,0,0.0,2,2,1.0,1,6,7,3,4,5,5,2,18,-18,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001030,"MAR 28, 2001",MIN @ SEA,L,44,10,21,0.476,0,0,0.0,1,1,1.0,1,8,9,6,2,3,3,2,21,6,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20001009,"MAR 25, 2001",MIN vs. NJN,W,43,6,16,0.375,0,1,0.0,6,10,0.6,4,14,18,2,1,3,1,3,18,14,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000996,"MAR 23, 2001",MIN vs. DEN,W,44,12,22,0.545,0,1,0.0,6,6,1.0,4,11,15,7,0,0,3,3,30,11,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000982,"MAR 21, 2001",MIN vs. DAL,W,41,14,17,0.824,0,0,0.0,0,0,0.0,3,12,15,6,0,5,2,4,28,25,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000961,"MAR 18, 2001",MIN vs. CLE,W,42,10,23,0.435,0,1,0.0,1,2,0.5,2,7,9,9,1,1,2,1,21,17,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000938,"MAR 15, 2001",MIN @ DAL,L,42,8,23,0.348,0,2,0.0,12,17,0.706,5,11,16,0,1,1,2,4,28,-18,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000931,"MAR 14, 2001",MIN @ SAS,L,41,8,20,0.4,0,0,0.0,8,9,0.889,2,11,13,8,2,2,4,5,24,-3,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000915,"MAR 12, 2001",MIN vs. MIA,W,30,11,19,0.579,0,2,0.0,2,3,0.667,5,10,15,4,2,4,2,0,24,19,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000901,"MAR 10, 2001",MIN @ ORL,L,41,9,15,0.6,0,0,0.0,3,4,0.75,4,11,15,3,2,0,3,1,21,-9,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000891,"MAR 09, 2001",MIN @ MIA,L,39,6,15,0.4,0,0,0.0,1,1,1.0,5,8,13,6,3,1,2,3,13,3,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000868,"MAR 06, 2001",MIN @ CHH,W,43,10,14,0.714,0,0,0.0,2,2,1.0,4,9,13,8,2,3,0,1,22,5,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000859,"MAR 04, 2001",MIN vs. SEA,W,49,11,21,0.524,0,1,0.0,4,4,1.0,5,11,16,9,0,2,2,2,26,11,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000845,"MAR 02, 2001",MIN @ DEN,W,35,9,14,0.643,0,1,0.0,6,8,0.75,2,12,14,4,0,2,2,1,24,28,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000827,"FEB 28, 2001",MIN vs. DET,W,41,7,18,0.389,0,0,0.0,4,4,1.0,6,4,10,10,2,2,4,0,18,17,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000804,"FEB 25, 2001",MIN @ IND,L,44,8,20,0.4,0,0,0.0,7,11,0.636,6,8,14,2,3,4,4,1,23,-9,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000789,"FEB 23, 2001",MIN vs. GSW,W,28,9,12,0.75,1,1,1.0,4,5,0.8,0,6,6,4,0,0,0,1,23,33,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000776,"FEB 21, 2001",MIN vs. HOU,L,43,9,20,0.45,0,0,0.0,5,7,0.714,4,11,15,2,4,3,1,2,23,-6,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000754,"FEB 18, 2001",MIN vs. VAN,L,42,4,22,0.182,0,2,0.0,8,11,0.727,5,8,13,7,3,3,2,2,16,-2,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000740,"FEB 16, 2001",MIN vs. SAS,L,45,12,24,0.5,0,2,0.0,7,13,0.538,2,14,16,5,1,2,4,5,31,-5,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000728,"FEB 14, 2001",MIN @ PHX,L,43,9,20,0.45,0,1,0.0,2,2,1.0,3,9,12,4,3,4,3,4,20,-4,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000721,"FEB 13, 2001",MIN @ POR,L,41,8,19,0.421,0,3,0.0,4,4,1.0,4,10,14,2,1,0,5,0,20,-21,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000701,"FEB 07, 2001",MIN vs. SAC,W,34,17,22,0.773,2,2,1.0,4,4,1.0,1,6,7,6,1,2,2,4,40,32,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000670,"FEB 03, 2001",MIN @ TOR,W,45,13,22,0.591,0,0,0.0,4,4,1.0,2,11,13,5,1,0,3,1,30,8,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000655,"FEB 01, 2001",MIN @ CLE,W,36,6,15,0.4,1,1,1.0,5,6,0.833,2,8,10,3,2,2,4,1,18,4,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000651,"JAN 31, 2001",MIN vs. LAL,W,39,8,17,0.471,1,2,0.5,4,6,0.667,3,7,10,6,1,3,2,3,21,18,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000634,"JAN 29, 2001",MIN vs. MIL,W,42,13,26,0.5,0,0,0.0,3,7,0.429,5,13,18,6,1,1,4,4,29,10,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000624,"JAN 27, 2001",MIN vs. POR,W,42,8,19,0.421,0,0,0.0,3,4,0.75,0,11,11,6,0,1,1,4,19,12,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000608,"JAN 25, 2001",MIN vs. ORL,W,42,6,15,0.4,0,0,0.0,4,6,0.667,1,17,18,8,1,1,3,4,16,4,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000593,"JAN 23, 2001",MIN vs. PHX,W,40,6,17,0.353,0,1,0.0,2,4,0.5,3,10,13,5,3,2,4,0,14,4,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000586,"JAN 21, 2001",MIN @ VAN,W,37,9,19,0.474,0,0,0.0,2,2,1.0,1,8,9,6,1,0,2,3,20,-1,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000572,"JAN 19, 2001",MIN @ SEA,W,41,6,20,0.3,0,1,0.0,4,5,0.8,3,14,17,4,2,4,4,4,16,5,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000556,"JAN 17, 2001",MIN @ UTA,W,40,10,22,0.455,0,0,0.0,3,4,0.75,2,9,11,5,2,1,3,2,23,8,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000541,"JAN 15, 2001",MIN vs. BOS,L,41,8,19,0.421,0,2,0.0,7,10,0.7,2,7,9,7,1,3,2,4,23,-8,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000517,"JAN 12, 2001",MIN vs. LAC,W,39,6,14,0.429,1,1,1.0,4,6,0.667,3,7,10,9,1,2,3,2,17,-2,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000504,"JAN 10, 2001",MIN vs. DAL,L,40,10,18,0.556,0,0,0.0,6,7,0.857,3,10,13,6,1,2,3,4,26,-16,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000491,"JAN 08, 2001",MIN @ SAC,L,38,10,23,0.435,1,2,0.5,5,6,0.833,4,3,7,9,1,0,3,1,26,-6,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000483,"JAN 07, 2001",MIN @ PHX,W,39,5,17,0.294,0,0,0.0,1,1,1.0,1,8,9,7,2,3,5,2,11,23,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000463,"JAN 04, 2001",MIN vs. SEA,W,36,4,16,0.25,0,1,0.0,5,6,0.833,0,6,6,6,2,1,2,2,13,10,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000442,"JAN 02, 2001",MIN @ WAS,L,38,11,24,0.458,2,3,0.667,7,8,0.875,2,2,4,2,1,1,0,2,31,-3,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000440,"JAN 01, 2001",MIN vs. HOU,W,37,7,15,0.467,0,0,0.0,7,9,0.778,2,7,9,7,2,0,3,4,21,6,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000430,"DEC 30, 2000",MIN vs. NYK,L,42,8,16,0.5,0,2,0.0,0,0,0.0,1,9,10,4,1,2,1,2,16,-2,0,708,Kevin Garnett,2000-01,MIN,1610612750
22000,708,20000416,"DEC 28, 2000",MIN vs. ATL,W,44,5,15,0.333,0,1,0.0,11,15,0.733,3,9,12,6,4,1,0,0,21,8,0,708,Kevin Garnett,2000-01,MIN,1610612750
