SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,player_id,player_name,season_type
42003,1747,0040300202,"MAY 08, 2004",MIA @ IND,L,36,2,10,0.2,0,3,0.0,1,2,0.5,0,2,2,5,0,0,2,1,5,-7,0,1747,Rafer Alston,Playoffs
42003,1747,0040300201,"MAY 06, 2004",MIA @ IND,L,35,6,12,0.5,2,6,0.333,3,3,1.0,0,4,4,4,1,0,0,0,17,4,0,1747,Rafer Alston,Playoffs
42003,1747,0040300137,"MAY 04, 2004",MIA vs. NOH,W,29,3,10,0.3,1,4,0.25,4,4,1.0,2,5,7,1,1,0,0,0,11,14,0,1747,Rafer Alston,Playoffs
42003,1747,0040300136,"MAY 02, 2004",MIA @ NOK,L,16,0,4,0.0,0,3,0.0,1,1,1.0,0,1,1,0,0,0,1,0,1,-16,0,1747,Rafer Alston,Playoffs
42003,1747,0040300135,"APR 30, 2004",MIA vs. NOH,W,16,0,2,0.0,0,2,0.0,1,2,0.5,0,0,0,3,0,0,0,1,1,-5,0,1747,Rafer Alston,Playoffs
42003,1747,0040300134,"APR 27, 2004",MIA @ NOH,L,22,3,8,0.375,1,6,0.167,2,2,1.0,0,0,0,2,0,0,2,2,9,-18,0,1747,Rafer Alston,Playoffs
42003,1747,0040300133,"APR 24, 2004",MIA @ NOH,L,29,3,8,0.375,2,5,0.4,2,2,1.0,0,2,2,2,0,0,0,5,10,-1,0,1747,Rafer Alston,Playoffs
42003,1747,0040300132,"APR 21, 2004",MIA vs. NOH,W,28,1,7,0.143,0,4,0.0,5,6,0.833,1,3,4,2,1,1,2,2,7,2,0,1747,Rafer Alston,Playoffs
42003,1747,0040300131,"APR 18, 2004",MIA vs. NOH,W,20,5,10,0.5,2,6,0.333,1,2,0.5,0,1,1,0,1,0,0,3,13,-4,0,1747,Rafer Alston,Playoffs
42003,2365,0040300145,"APR 30, 2004",DEN @ MIN,L,3,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,1,0,0,-1,0,2365,Chris Andersen,Playoffs
42003,2365,0040300144,"APR 27, 2004",DEN vs. MIN,L,6,2,3,0.667,0,0,0.0,0,0,0.0,2,1,3,1,1,0,1,0,4,7,0,2365,Chris Andersen,Playoffs
42003,2365,0040300143,"APR 24, 2004",DEN vs. MIN,W,11,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,2,2,2,0,2365,Chris Andersen,Playoffs
42003,2365,0040300142,"APR 21, 2004",DEN @ MIN,L,3,0,0,0.0,0,0,0.0,0,0,0.0,1,3,4,1,0,0,0,1,0,5,0,2365,Chris Andersen,Playoffs
42003,2365,0040300141,"APR 18, 2004",DEN @ MIN,L,13,0,2,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,1,0,0,0,9,0,2365,Chris Andersen,Playoffs
42003,72,0040300306,"JUN 01, 2004",IND @ DET,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,3,1,0,-7,0,72,Kenny Anderson,Playoffs
42003,72,0040300304,"MAY 28, 2004",IND @ DET,W,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,0,72,Kenny Anderson,Playoffs
42003,72,0040300202,"MAY 08, 2004",IND vs. MIA,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-11,0,72,Kenny Anderson,Playoffs
42003,72,0040300103,"APR 23, 2004",IND @ BOS,W,6,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,1,0,0,1,0,4,0,0,72,Kenny Anderson,Playoffs
42003,1000,0040300114,"APR 25, 2004",NYK vs. NJN,L,18,2,5,0.4,0,0,0.0,0,0,0.0,0,2,2,1,0,0,0,5,4,-3,0,1000,Shandon Anderson,Playoffs
42003,1000,0040300113,"APR 22, 2004",NYK vs. NJN,L,29,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,2,0,0,3,4,0,8,0,1000,Shandon Anderson,Playoffs
42003,1000,0040300112,"APR 20, 2004",NYK @ NJN,L,40,3,15,0.2,2,6,0.333,1,2,0.5,2,0,2,3,3,0,2,5,9,-6,0,1000,Shandon Anderson,Playoffs
42003,1000,0040300111,"APR 17, 2004",NYK @ NJN,L,30,2,6,0.333,0,1,0.0,0,0,0.0,2,0,2,5,1,1,3,5,4,-20,0,1000,Shandon Anderson,Playoffs
42003,2546,0040300144,"APR 27, 2004",DEN vs. MIN,L,32,1,16,0.063,0,2,0.0,0,0,0.0,2,6,8,1,1,0,4,2,2,-14,0,2546,Carmelo Anthony,Playoffs
42003,2546,0040300143,"APR 24, 2004",DEN vs. MIN,W,38,9,20,0.45,2,3,0.667,4,4,1.0,2,8,10,4,1,0,3,1,24,14,0,2546,Carmelo Anthony,Playoffs
42003,2546,0040300142,"APR 21, 2004",DEN @ MIN,L,37,5,11,0.455,0,1,0.0,5,6,0.833,1,8,9,3,1,0,7,2,15,-18,0,2546,Carmelo Anthony,Playoffs
42003,2546,0040300141,"APR 18, 2004",DEN @ MIN,L,36,6,17,0.353,0,5,0.0,7,10,0.7,2,4,6,3,2,0,3,6,19,-13,0,2546,Carmelo Anthony,Playoffs
42003,2220,0040300217,"MAY 20, 2004",NJN @ DET,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,2,0,2220,Brandon Armstrong,Playoffs
42003,2220,0040300214,"MAY 11, 2004",NJN vs. DET,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-4,0,2220,Brandon Armstrong,Playoffs
42003,2220,0040300213,"MAY 09, 2004",NJN vs. DET,W,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,0,2220,Brandon Armstrong,Playoffs
42003,2220,0040300211,"MAY 03, 2004",NJN @ DET,L,1,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,2220,Brandon Armstrong,Playoffs
42003,2220,0040300114,"APR 25, 2004",NJN @ NYK,W,6,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,2,-2,0,2220,Brandon Armstrong,Playoffs
42003,2220,0040300113,"APR 22, 2004",NJN @ NYK,W,4,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-8,0,2220,Brandon Armstrong,Playoffs
42003,2220,0040300112,"APR 20, 2004",NJN vs. NYK,W,7,1,3,0.333,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,3,0,2220,Brandon Armstrong,Playoffs
42003,2220,0040300111,"APR 17, 2004",NJN vs. NYK,W,4,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,3,0,2220,Brandon Armstrong,Playoffs
42003,353,0040300137,"MAY 04, 2004",NOH @ MIA,L,25,3,7,0.429,2,6,0.333,0,0,0.0,1,3,4,2,0,0,5,1,8,-12,0,353,Darrell Armstrong,Playoffs
42003,353,0040300136,"MAY 02, 2004",NOK vs. MIA,W,21,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,5,1,0,2,0,2,9,0,353,Darrell Armstrong,Playoffs
42003,353,0040300135,"APR 30, 2004",NOH @ MIA,L,20,1,7,0.143,1,6,0.167,0,0,0.0,2,1,3,3,0,0,2,3,3,-14,0,353,Darrell Armstrong,Playoffs
42003,353,0040300134,"APR 27, 2004",NOH vs. MIA,W,24,2,3,0.667,1,2,0.5,2,2,1.0,0,3,3,2,1,0,1,1,7,8,0,353,Darrell Armstrong,Playoffs
42003,353,0040300133,"APR 24, 2004",NOH vs. MIA,W,24,0,6,0.0,0,4,0.0,0,0,0.0,0,0,0,3,1,0,0,2,0,-8,0,353,Darrell Armstrong,Playoffs
42003,353,0040300132,"APR 21, 2004",NOH @ MIA,L,20,1,8,0.125,1,5,0.2,1,1,1.0,3,1,4,0,3,0,1,3,4,-7,0,353,Darrell Armstrong,Playoffs
42003,353,0040300131,"APR 18, 2004",NOH @ MIA,L,16,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,2,0,0,-1,0,353,Darrell Armstrong,Playoffs
42003,1088,0040300104,"APR 25, 2004",BOS vs. IND,L,25,1,6,0.167,0,2,0.0,0,0,0.0,2,5,7,3,0,0,3,0,2,-14,0,1088,Chucky Atkins,Playoffs
42003,1088,0040300103,"APR 23, 2004",BOS vs. IND,L,34,4,7,0.571,0,2,0.0,4,4,1.0,0,2,2,2,0,0,2,0,12,-15,0,1088,Chucky Atkins,Playoffs
42003,1088,0040300102,"APR 20, 2004",BOS @ IND,L,39,6,14,0.429,0,2,0.0,9,9,1.0,1,4,5,6,2,0,1,2,21,-4,0,1088,Chucky Atkins,Playoffs
42003,1088,0040300101,"APR 17, 2004",BOS @ IND,L,35,6,12,0.5,3,4,0.75,4,6,0.667,0,0,0,4,1,0,4,0,19,-13,0,1088,Chucky Atkins,Playoffs
42003,278,0040300137,"MAY 04, 2004",NOH @ MIA,L,12,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-6,0,278,Stacey Augmon,Playoffs
42003,278,0040300136,"MAY 02, 2004",NOK vs. MIA,W,24,3,6,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,3,1,6,-4,0,278,Stacey Augmon,Playoffs
42003,278,0040300135,"APR 30, 2004",NOH @ MIA,L,20,2,7,0.286,0,0,0.0,0,0,0.0,1,2,3,0,0,0,3,1,4,-14,0,278,Stacey Augmon,Playoffs
42003,278,0040300134,"APR 27, 2004",NOH vs. MIA,W,32,6,10,0.6,0,0,0.0,5,6,0.833,1,5,6,2,1,0,3,2,17,7,0,278,Stacey Augmon,Playoffs
42003,278,0040300133,"APR 24, 2004",NOH vs. MIA,W,25,2,8,0.25,0,0,0.0,3,4,0.75,0,2,2,1,2,0,1,2,7,5,0,278,Stacey Augmon,Playoffs
42003,278,0040300132,"APR 21, 2004",NOH @ MIA,L,26,1,8,0.125,0,0,0.0,6,6,1.0,1,1,2,0,1,0,1,4,8,-6,0,278,Stacey Augmon,Playoffs
42003,278,0040300131,"APR 18, 2004",NOH @ MIA,L,28,4,7,0.571,0,1,0.0,2,2,1.0,0,4,4,4,2,1,2,2,10,5,0,278,Stacey Augmon,Playoffs
42003,452,0040300114,"APR 25, 2004",NYK vs. NJN,L,24,5,8,0.625,0,0,0.0,2,2,1.0,4,2,6,0,3,2,1,6,12,2,0,452,Vin Baker,Playoffs
42003,452,0040300113,"APR 22, 2004",NYK vs. NJN,L,15,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,0,2,-6,0,452,Vin Baker,Playoffs
42003,452,0040300112,"APR 20, 2004",NYK @ NJN,L,9,2,2,1.0,0,0,0.0,3,5,0.6,0,3,3,0,0,0,1,0,7,4,0,452,Vin Baker,Playoffs
42003,452,0040300111,"APR 17, 2004",NYK @ NJN,L,9,0,2,0.0,0,0,0.0,1,2,0.5,1,0,1,1,0,0,0,2,1,-8,0,452,Vin Baker,Playoffs
42003,2556,0040300104,"APR 25, 2004",BOS vs. IND,L,23,3,8,0.375,1,3,0.333,2,2,1.0,0,1,1,4,1,0,2,3,9,-1,0,2556,Marcus Banks,Playoffs
42003,2556,0040300103,"APR 23, 2004",BOS vs. IND,L,14,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,1,0,1,1,3,5,-8,0,2556,Marcus Banks,Playoffs
42003,2556,0040300102,"APR 20, 2004",BOS @ IND,L,9,1,2,0.5,0,0,0.0,2,2,1.0,0,1,1,1,0,0,0,2,4,-10,0,2556,Marcus Banks,Playoffs
42003,2556,0040300101,"APR 17, 2004",BOS @ IND,L,14,1,3,0.333,0,0,0.0,0,0,0.0,1,1,2,1,1,0,0,1,2,-3,0,2556,Marcus Banks,Playoffs
42003,344,0040300101,"APR 17, 2004",BOS @ IND,L,1,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,0,344,Dana Barros,Playoffs
42003,468,0040300145,"APR 30, 2004",DEN @ MIN,L,28,3,6,0.5,1,1,1.0,0,1,0.0,1,4,5,2,2,0,2,1,7,-6,0,468,Jon Barry,Playoffs
42003,468,0040300144,"APR 27, 2004",DEN vs. MIN,L,11,1,3,0.333,1,1,1.0,0,0,0.0,0,3,3,1,0,0,0,0,3,9,0,468,Jon Barry,Playoffs
42003,468,0040300143,"APR 24, 2004",DEN vs. MIN,W,14,0,4,0.0,0,2,0.0,0,0,0.0,1,2,3,2,0,0,0,0,0,-1,0,468,Jon Barry,Playoffs
42003,468,0040300142,"APR 21, 2004",DEN @ MIN,L,19,1,3,0.333,0,0,0.0,0,0,0.0,1,4,5,2,1,0,0,2,2,-14,0,468,Jon Barry,Playoffs
42003,468,0040300141,"APR 18, 2004",DEN @ MIN,L,28,3,8,0.375,1,5,0.2,2,2,1.0,1,1,2,3,0,0,2,1,9,2,0,468,Jon Barry,Playoffs
42003,2203,0040300164,"APR 25, 2004",MEM vs. SAS,L,12,2,5,0.4,0,1,0.0,2,2,1.0,2,2,4,0,0,0,2,4,6,-5,0,2203,Shane Battier,Playoffs
42003,2203,0040300163,"APR 22, 2004",MEM vs. SAS,L,19,2,3,0.667,2,3,0.667,0,2,0.0,0,0,0,0,0,0,1,4,6,-6,0,2203,Shane Battier,Playoffs
42003,2203,0040300162,"APR 19, 2004",MEM @ SAS,L,17,1,3,0.333,0,1,0.0,2,2,1.0,1,3,4,1,0,0,0,5,4,-10,0,2203,Shane Battier,Playoffs
42003,2203,0040300161,"APR 17, 2004",MEM @ SAS,L,21,1,4,0.25,1,2,0.5,0,0,0.0,3,1,4,0,0,1,1,4,3,-14,0,2203,Shane Battier,Playoffs
42003,1886,0040300306,"JUN 01, 2004",IND @ DET,L,11,0,2,0.0,0,2,0.0,1,2,0.5,0,1,1,0,0,3,2,2,1,-8,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300305,"MAY 30, 2004",IND vs. DET,L,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,2,2,0,0,1,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300304,"MAY 28, 2004",IND @ DET,W,9,2,5,0.4,0,1,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,5,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300303,"MAY 26, 2004",IND @ DET,L,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,2,3,-6,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300302,"MAY 24, 2004",IND vs. DET,L,14,1,4,0.25,1,2,0.5,0,0,0.0,0,2,2,1,0,2,2,2,3,-3,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300301,"MAY 22, 2004",IND vs. DET,W,14,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,1,0,0,2,3,5,-1,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300206,"MAY 18, 2004",IND @ MIA,W,20,1,7,0.143,1,2,0.5,0,0,0.0,1,4,5,0,0,1,0,0,3,3,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300205,"MAY 15, 2004",IND vs. MIA,W,19,2,5,0.4,1,3,0.333,0,0,0.0,1,3,4,3,0,0,1,1,5,-1,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300204,"MAY 12, 2004",IND @ MIA,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300203,"MAY 10, 2004",IND @ MIA,L,9,1,4,0.25,0,2,0.0,2,2,1.0,1,0,1,0,0,0,0,0,4,-3,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300202,"MAY 08, 2004",IND vs. MIA,W,16,2,4,0.5,0,1,0.0,1,2,0.5,1,1,2,0,0,0,1,1,5,0,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300201,"MAY 06, 2004",IND vs. MIA,W,10,2,4,0.5,0,1,0.0,0,0,0.0,0,1,1,0,0,2,1,0,4,-6,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300104,"APR 25, 2004",IND @ BOS,W,12,3,6,0.5,1,3,0.333,0,0,0.0,0,0,0,1,1,1,0,4,7,-3,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300103,"APR 23, 2004",IND @ BOS,W,19,6,12,0.5,2,3,0.667,5,5,1.0,1,3,4,0,1,2,1,0,19,18,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300102,"APR 20, 2004",IND vs. BOS,W,28,4,10,0.4,1,3,0.333,2,3,0.667,4,3,7,0,0,1,0,2,11,16,0,1886,Jonathan Bender,Playoffs
42003,1886,0040300101,"APR 17, 2004",IND vs. BOS,W,9,1,2,0.5,0,0,0.0,1,2,0.5,0,0,0,1,0,0,0,2,3,1,0,1886,Jonathan Bender,Playoffs
42003,1710,0040300227,"MAY 19, 2004",SAC @ MIN,L,42,4,13,0.308,3,7,0.429,4,6,0.667,1,7,8,8,0,0,3,3,15,0,0,1710,Mike Bibby,Playoffs
42003,1710,0040300226,"MAY 16, 2004",SAC vs. MIN,W,36,7,14,0.5,2,3,0.667,0,0,0.0,0,5,5,10,3,1,2,5,16,7,0,1710,Mike Bibby,Playoffs
42003,1710,0040300225,"MAY 14, 2004",SAC @ MIN,L,43,5,15,0.333,1,4,0.25,3,3,1.0,0,2,2,6,2,0,3,1,14,-12,0,1710,Mike Bibby,Playoffs
42003,1710,0040300224,"MAY 12, 2004",SAC vs. MIN,W,45,4,12,0.333,1,4,0.25,6,6,1.0,1,2,3,12,0,0,4,4,15,12,0,1710,Mike Bibby,Playoffs
42003,1710,0040300223,"MAY 10, 2004",SAC vs. MIN,L,43,7,15,0.467,2,4,0.5,3,3,1.0,0,5,5,10,1,2,4,6,19,7,0,1710,Mike Bibby,Playoffs
42003,1710,0040300222,"MAY 08, 2004",SAC @ MIN,L,40,4,17,0.235,0,2,0.0,2,2,1.0,1,1,2,8,1,0,3,4,10,-5,0,1710,Mike Bibby,Playoffs
42003,1710,0040300221,"MAY 04, 2004",SAC @ MIN,W,45,10,21,0.476,3,8,0.375,10,12,0.833,3,4,7,7,4,1,3,3,33,3,0,1710,Mike Bibby,Playoffs
42003,1710,0040300175,"APR 29, 2004",SAC vs. DAL,W,44,14,23,0.609,6,8,0.75,2,2,1.0,0,4,4,8,5,0,3,3,36,4,0,1710,Mike Bibby,Playoffs
42003,1710,0040300174,"APR 26, 2004",SAC @ DAL,W,44,8,20,0.4,1,5,0.2,5,6,0.833,1,3,4,2,2,0,2,3,22,6,0,1710,Mike Bibby,Playoffs
42003,1710,0040300173,"APR 24, 2004",SAC @ DAL,L,33,8,16,0.5,0,3,0.0,6,7,0.857,1,2,3,2,1,0,3,3,22,-25,0,1710,Mike Bibby,Playoffs
42003,1710,0040300172,"APR 20, 2004",SAC vs. DAL,W,42,9,16,0.563,4,5,0.8,2,2,1.0,0,3,3,4,2,1,3,2,24,7,0,1710,Mike Bibby,Playoffs
42003,1710,0040300171,"APR 18, 2004",SAC vs. DAL,W,39,4,14,0.286,1,2,0.5,5,6,0.833,1,3,4,7,2,0,2,3,14,19,0,1710,Mike Bibby,Playoffs
42003,1497,0040300405,"JUN 15, 2004",DET vs. LAL,W,33,3,5,0.6,0,1,0.0,8,8,1.0,0,3,3,6,0,0,3,2,14,16,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300404,"JUN 13, 2004",DET vs. LAL,W,37,7,12,0.583,2,5,0.4,7,9,0.778,0,4,4,4,2,0,3,3,23,5,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300403,"JUN 10, 2004",DET vs. LAL,W,36,5,11,0.455,2,5,0.4,7,7,1.0,0,2,2,3,1,0,2,1,19,14,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300402,"JUN 08, 2004",DET @ LAL,L,47,6,15,0.4,2,2,1.0,13,14,0.929,2,2,4,9,0,0,3,1,27,-1,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300401,"JUN 06, 2004",DET @ LAL,W,39,8,14,0.571,2,4,0.5,4,4,1.0,1,2,3,4,3,0,2,1,22,11,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300306,"JUN 01, 2004",DET vs. IND,W,40,2,13,0.154,2,6,0.333,4,6,0.667,0,4,4,4,0,0,2,2,10,-3,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300305,"MAY 30, 2004",DET @ IND,W,32,2,7,0.286,0,2,0.0,3,3,1.0,1,3,4,7,1,0,5,2,7,18,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300304,"MAY 28, 2004",DET vs. IND,L,39,5,14,0.357,3,9,0.333,8,9,0.889,1,1,2,5,1,0,5,3,21,-7,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300303,"MAY 26, 2004",DET vs. IND,W,39,4,11,0.364,1,4,0.25,5,6,0.833,1,4,5,8,0,1,1,2,14,11,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300302,"MAY 24, 2004",DET @ IND,W,38,1,7,0.143,0,1,0.0,4,4,1.0,1,4,5,6,5,1,5,3,6,1,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300301,"MAY 22, 2004",DET @ IND,L,37,6,13,0.462,1,5,0.2,5,6,0.833,0,0,0,4,1,0,4,1,18,-10,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300217,"MAY 20, 2004",DET vs. NJN,W,40,6,16,0.375,4,10,0.4,6,6,1.0,0,2,2,7,1,0,1,2,22,19,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300216,"MAY 16, 2004",DET @ NJN,W,38,3,6,0.5,2,5,0.4,3,4,0.75,0,3,3,3,2,0,3,4,11,-1,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300215,"MAY 14, 2004",DET vs. NJN,L,55,9,29,0.31,3,11,0.273,10,12,0.833,3,7,10,8,3,0,3,4,31,-9,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300214,"MAY 11, 2004",DET @ NJN,L,27,2,7,0.286,0,2,0.0,2,2,1.0,0,0,0,5,0,0,1,3,6,-14,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300213,"MAY 09, 2004",DET @ NJN,L,37,1,10,0.1,0,1,0.0,0,1,0.0,1,3,4,2,1,0,4,2,2,-14,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300212,"MAY 07, 2004",DET vs. NJN,W,40,9,16,0.563,3,4,0.75,7,7,1.0,1,3,4,13,2,0,2,5,28,17,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300211,"MAY 03, 2004",DET vs. NJN,W,38,2,7,0.286,1,3,0.333,1,2,0.5,0,2,2,2,0,0,2,4,6,17,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300125,"APR 29, 2004",DET vs. MIL,W,38,8,16,0.5,2,5,0.4,1,1,1.0,0,1,1,6,1,0,0,1,19,16,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300124,"APR 26, 2004",DET @ MIL,W,37,6,10,0.6,1,3,0.333,6,6,1.0,0,3,3,9,3,0,3,1,19,12,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300123,"APR 24, 2004",DET @ MIL,W,39,5,14,0.357,2,4,0.5,9,9,1.0,0,2,2,7,1,0,3,1,21,10,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300122,"APR 21, 2004",DET vs. MIL,L,40,6,18,0.333,3,9,0.333,5,6,0.833,1,0,1,8,1,0,3,6,20,5,0,1497,Chauncey Billups,Playoffs
42003,1497,0040300121,"APR 18, 2004",DET vs. MIL,W,34,4,15,0.267,1,6,0.167,3,4,0.75,1,1,2,6,2,0,0,3,12,26,0,1497,Chauncey Billups,Playoffs
42003,1548,0040300104,"APR 25, 2004",BOS vs. IND,L,43,7,12,0.583,0,0,0.0,7,7,1.0,4,9,13,1,0,2,3,5,21,-4,0,1548,Mark Blount,Playoffs
42003,1548,0040300103,"APR 23, 2004",BOS vs. IND,L,34,5,10,0.5,0,0,0.0,1,4,0.25,2,6,8,1,3,2,1,3,11,-18,0,1548,Mark Blount,Playoffs
42003,1548,0040300102,"APR 20, 2004",BOS @ IND,L,42,3,7,0.429,0,0,0.0,4,6,0.667,2,8,10,2,3,3,3,4,10,-3,0,1548,Mark Blount,Playoffs
42003,1548,0040300101,"APR 17, 2004",BOS @ IND,L,26,2,6,0.333,0,0,0.0,2,2,1.0,2,4,6,0,0,1,2,5,6,-12,0,1548,Mark Blount,Playoffs
